ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class_buggy,class_clean
-0.30874608847729973,-0.34813946845938465,0.3969234047163778,-0.0969737757827071,-0.24086568240058662,-0.3368402238161526,-0.17860220427182508,0.061874686671754324,0.6881964640922682,-0.2644053382664525,0.035440485963458286,-0.15762493841756406,-0.19321421586732546,-0.39505931250672793,0.3080848518918003,0.09385251653506292,0.0,-0.4134283754160395,-0.15525413817088207,-0.30686127158189613,-0.21505832739415723,-0.22104376919237476,-0.22947813485596052,-0.41798741514285837,-0.9638786279616376,-0.39668181525970375,-0.2894339079809386,-0.4967518432385622,-0.8923110353749472,0.09786292469316135,-0.18332665116003558,-0.26105029319397033,-0.17385261487867104,-0.2514938706790259,-0.5445909394117628,-0.4069362815936886,-0.2872090061795102,-0.5147513507168757,-0.5800271204157568,-0.1969485683075447,-0.18681141757158212,-0.44863336478134835,-0.2548204869656754,0.0,-0.3286511853710172,0.0,0.5344407698168947,-0.1959084884254767,0.4914124659797174,-0.56227946593224,0.18164895273904533,-0.0969737757827071,-0.4451100230959927,-0.06226262955984402,-0.4947323928842777,-0.16826074481243888,-0.3313413109283482,0.2471303038390018,-0.40489135047555447,-0.6422708956168206,-0.3468220076825714,0,1
-0.30874608847729973,-0.34813946845938465,-0.3920061412984517,-0.2988077488726186,-0.24086568240058662,-0.3368402238161526,-0.3172792139962238,-0.3076301831768519,-0.34951420417601786,-0.2644053382664525,-0.7308573996623817,-0.15762493841756406,-0.19321421586732546,-0.39505931250672793,-0.4062998214546225,0.09385251653506292,0.0,-0.47339458184183364,-0.15525413817088207,-0.30686127158189613,-0.33717930349105774,-0.22104376919237476,-0.22947813485596052,-0.41798741514285837,-0.9638786279616376,-0.4426568160646228,-0.2894339079809386,-0.6092577507042608,-0.8923110353749472,-0.26925586446522337,-0.18332665116003558,-0.26105029319397033,-0.17962001961143764,-0.2514938706790259,-0.5625080150263668,-0.4069362815936886,-0.2872090061795102,-0.5147513507168757,-0.5800271204157568,-0.1969485683075447,-0.5283105962540247,-0.44863336478134835,-0.6671880665752343,0.0,-0.5315984321014666,0.0,-0.4044460267267883,-0.1959084884254767,-0.4937486434755957,-0.5207139598330881,-1.3096709642036897,-0.2988077488726186,-0.4451100230959927,-1.05629899530973,-0.4947323928842777,-0.788541463240748,-0.8897726422734421,-0.502774509505448,-0.40489135047555447,-0.28315945553457167,-0.3468220076825714,0,1
1.3198306072312047,0.09080178572569028,-0.3920061412984517,0.30669417039711583,-0.24086568240058662,0.45311965589597175,1.005114780901262,0.21925016987545615,-0.34951420417601786,0.31046211264008655,-0.11712496930863654,-0.15762493841756406,-0.19321421586732546,0.2834642263508688,-0.4062998214546225,-0.2439187799531063,0.0,2.3050396492199616,-0.15525413817088207,0.6636446877679075,-0.19692220317199288,-0.22104376919237476,-0.22947813485596052,0.055437351121562006,0.1944520362496521,1.321111396633182,-0.2894339079809386,1.6408603986097117,-0.8923110353749472,-0.26925586446522337,-0.18332665116003558,-0.26105029319397033,0.48363152465672027,-0.2514938706790259,0.7812726560689343,-0.1147616183776443,0.17729022217531965,-0.2657205588431633,0.1300230937698579,0.12024948043652314,-0.18681141757158212,-0.04051432218980404,8.129986965095357,0.0,6.368607956733814,0.0,0.5344407698168947,-0.1959084884254767,-0.2474583661117674,-0.28203248223291594,-0.8174379197225908,0.30669417039711583,1.880507027447571,-0.56406075264324,-0.25078803404588357,-0.788541463240748,1.3439526831069337,0.21275057766758868,-0.05753580063001225,0.009359886045053781,0.03354118359951264,0,1
2.4830996755944224,-0.34813946845938465,-0.3920061412984517,-0.2988077488726186,-0.24086568240058662,-0.3368402238161526,-0.3159694889920807,-0.3076301831768519,-0.34951420417601786,-0.2644053382664525,-0.6040522873867046,-0.15762493841756406,-0.19321421586732546,-0.39505931250672793,-0.4062998214546225,-0.2439187799531063,0.0,2.3250283846952264,-0.15525413817088207,-0.30686127158189613,-0.23506598414370708,-0.22104376919237476,-0.22947813485596052,-0.41798741514285837,-0.7322124951193797,2.6794636931421545,0.8469230830124057,0.628307231418424,0.26668694478311383,-0.34267962229690035,-0.18332665116003558,-0.26105029319397033,0.042425062600076086,-0.2514938706790259,0.7812726560689343,-0.4069362815936886,-0.2872090061795102,-0.5147513507168757,-0.5800271204157568,-0.1969485683075447,-0.5283105962540247,-0.44863336478134835,0.8448263919931484,0.0,1.7008212819334771,0.0,-0.4044460267267883,-0.1959084884254767,-0.4937486434755957,0.14264590291178056,-1.3096709642036897,-0.2988077488726186,-0.4451100230959927,-1.05629899530973,-0.4947323928842777,1.0033806122188116,-0.7036288651584108,-0.502774509505448,-0.40489135047555447,0.386947674505112,-0.3468220076825714,0,1
-0.30874608847729973,-0.34813946845938465,-0.3920061412984517,-0.2988077488726186,-0.24086568240058662,-0.3368402238161526,-0.0014774894258026544,-0.3076301831768519,-0.34951420417601786,-0.2644053382664525,-0.43752828222022744,-0.15762493841756406,-0.19321421586732546,-0.39505931250672793,-0.4062998214546225,-0.2439187799531063,0.0,-0.35346216899024535,-0.15525413817088207,-0.30686127158189613,-0.2656731940734497,-0.22104376919237476,-0.22947813485596052,-0.41798741514285837,-0.5005463622771217,-0.34652726892706476,-0.2894339079809386,-0.15923412084146635,0.26668694478311383,-0.34267962229690035,-0.18332665116003558,-0.26105029319397033,-0.13924818648207152,-0.2514938706790259,-0.41917141010953474,-0.4069362815936886,-0.2872090061795102,-0.5147513507168757,-0.5800271204157568,-0.1969485683075447,-0.46001076051753614,-0.44863336478134835,-0.2548204869656754,0.0,-0.5315984321014666,0.0,-0.4044460267267883,-0.1959084884254767,-0.4937486434755957,-0.3765154183658621,-1.3096709642036897,-0.2988077488726186,-0.4451100230959927,-1.05629899530973,-0.4947323928842777,-0.3750209842885419,0.2270900204167458,-0.502774509505448,-0.40489135047555447,-0.00816959619876131,-0.3468220076825714,0,1
-0.30874608847729973,-0.34813946845938465,-0.3920061412984517,-0.50064172196253,-0.24086568240058662,-0.3368402238161526,-0.24915272449500134,-0.3076301831768519,-0.34951420417601786,-0.2644053382664525,-0.2140736902401157,-0.15762493841756406,-0.19321421586732546,-0.39505931250672793,-0.4062998214546225,-0.2439187799531063,0.0,-0.35346216899024535,-0.15525413817088207,-0.30686127158189613,-0.2838197543505995,-0.22104376919237476,-0.22947813485596052,-0.41798741514285837,-0.7322124951193797,-0.4008613607874236,-0.2894339079809386,-0.15923412084146635,1.4256849249411747,-0.26925586446522337,-0.18332665116003558,3.6578486124417324,-0.13924818648207152,-0.2514938706790259,-0.41917141010953474,-0.4069362815936886,-0.2872090061795102,-0.5147513507168757,-0.5800271204157568,-0.1969485683075447,-0.46001076051753614,-0.44863336478134835,-0.6671880665752343,0.0,-0.5315984321014666,0.0,-0.4044460267267883,3.6608925216312787,-0.4937486434755957,-0.7403882417170513,0.6592612137207055,-0.50064172196253,-0.4451100230959927,0.22252620805978582,-0.4947323928842777,-0.23718082463780654,0.2270900204167458,-0.502774509505448,-0.40489135047555447,-0.8390695463085778,-0.3468220076825714,0,1
-0.30874608847729973,0.07565066334597755,-0.04658433285641779,0.30669417039711583,-0.24086568240058662,-0.3368402238161526,-0.12665393696463717,0.23503810522353294,0.42876879702519655,-0.043495575472673305,0.6553228785223736,-0.15762493841756406,-0.19321421586732546,0.2768120347934414,-0.4062998214546225,0.4316238130232322,0.0,-0.25351849161392176,-0.15525413817088207,0.67325365766246,-0.0965395296097246,0.7906190191334018,-0.22947813485596052,0.04203853698200293,-0.5005463622771217,-0.21696135756774734,-0.2894339079809386,-0.15923412084146635,0.26668694478311383,-0.048984590970192546,0.07572498921874213,-0.26105029319397033,-0.13924818648207152,-0.2514938706790259,-0.31166895642191067,-0.13532034269902682,-0.2872090061795102,-0.28010647599774785,-0.5800271204157568,0.03926274458697393,-0.18681141757158212,-0.0365901006264238,-0.39227634683552837,0.0,-0.5315984321014666,0.0,0.5344407698168947,-0.1959084884254767,0.24512218861588905,-0.4041093257762235,0.6738819972201442,0.30669417039711583,-0.4451100230959927,0.22252620805978582,-0.24552665280424754,0.03849949466366416,0.2270900204167458,-0.1532393900440885,-0.04256357865391128,-0.5502379991455615,0.05512121885767213,1,0
-0.30874608847729973,-0.34813946845938465,-0.3920061412984517,-0.0969737757827071,-0.24086568240058662,-0.3368402238161526,-0.27620374315200186,-0.3076301831768519,-0.34951420417601786,-0.2644053382664525,-0.6298989368990224,-0.15762493841756406,-0.19321421586732546,-0.39505931250672793,-0.4062998214546225,0.09385251653506292,0.0,-0.3134846980397159,-0.15525413817088207,-0.30686127158189613,-0.15725823685740228,-0.22104376919237476,-0.22947813485596052,-0.41798741514285837,-0.7322124951193797,-0.26293635837266643,-0.2894339079809386,-0.3842459357728636,-0.8923110353749472,-0.048984590970192546,-0.18332665116003558,-0.26105029319397033,-0.16520150777952117,-0.2514938706790259,-0.27583480519270265,-0.4069362815936886,-0.2872090061795102,-0.5147513507168757,-0.5800271204157568,-0.1969485683075447,-0.2551112533080706,-0.44863336478134835,-0.39227634683552837,0.0,-0.12570393864056778,0.0,-0.4044460267267883,-0.1959084884254767,-0.4937486434755957,0.6335438443418908,-1.3096709642036897,-0.0969737757827071,-0.4451100230959927,-1.05629899530973,-0.4947323928842777,-0.788541463240748,-0.3313413109283482,-0.502774509505448,-0.40489135047555447,0.47814583372666564,-0.3468220076825714,0,1
-0.30874608847729973,-0.34813946845938465,-0.3920061412984517,-0.50064172196253,-0.24086568240058662,-0.3368402238161526,-0.23652947016935524,-0.3076301831768519,-0.34951420417601786,-0.2644053382664525,-0.36005855683269405,-0.15762493841756406,-0.19321421586732546,-0.39505931250672793,1.022469525238223,-0.2439187799531063,0.0,-0.4134283754160395,-0.15525413817088207,-0.30686127158189613,-0.3054693504178556,-0.22104376919237476,-0.22947813485596052,-0.41798741514285837,0.1944520362496521,-0.35070681445478463,-0.2894339079809386,-0.6092577507042608,-0.8923110353749472,-0.26925586446522337,-0.18332665116003558,-0.26105029319397033,-0.17962001961143764,-0.2514938706790259,-0.31166895642191067,-0.4069362815936886,-0.2872090061795102,-0.5147513507168757,-0.5800271204157568,-0.1969485683075447,-0.18681141757158212,-0.44863336478134835,0.020091232774030552,0.0,-0.3286511853710172,0.0,-0.4044460267267883,-0.1959084884254767,-0.4937486434755957,-0.7473449335641784,0.16702816923960662,-0.50064172196253,-0.4451100230959927,-0.06226262955984402,-0.4947323928842777,-0.7196213834153803,-0.5174850880433794,-0.502774509505448,-0.40489135047555447,-0.8334755608590588,-0.3468220076825714,0,1
-0.30874608847729973,3.616747450208346,2.0537271844325042,0.7103621165769387,-0.24086568240058662,2.9559628391423063,0.08941326800457414,-0.03335679569377287,0.9578984942115009,-0.2644053382664525,1.1958395206594166,-0.15762493841756406,-0.19321421586732546,1.62055472939378,-0.4062998214546225,-0.2439187799531063,0.0,-0.3134846980397159,-0.15525413817088207,-0.30686127158189613,0.2129382022979439,-0.22104376919237476,-0.22947813485596052,0.9576241698518725,-0.5005463622771217,-0.3590659055102245,-0.2894339079809386,-0.4967518432385622,-0.8923110353749472,0.1712866825248383,-0.18332665116003558,-0.26105029319397033,-0.17385261487867104,-0.2514938706790259,-0.49083971256795084,2.6586288139501195,0.6626377103306356,2.1589160544651236,0.8400733079554725,0.2597266366218579,0.01808808963788339,0.7521784336130032,2.906664290040943,0.0,-0.5315984321014666,0.0,1.4733275663605776,-0.1959084884254767,1.2400373684618489,1.1786108381883327,0.16702816923960662,0.7103621165769387,0.10581775000974636,-0.06226262955984402,2.291461273519867,-0.788541463240748,-0.8897726422734421,1.9704318607980664,0.553330855994907,0.6916641469423741,3.7175787110790446,0,1
0.1565615388679873,0.05976404958860888,0.26883228629456035,2.930535820565965,5.406441792773028,2.0643249551107994,0.4879771392653727,0.9905076073049106,0.9476241311593396,0.14812690816283966,1.915726473781022,0.47166851858246217,0.9300226995698928,1.680424453410627,2.80843120860428,-0.2439187799531063,0.0,0.7459182821493139,0.5749613297208489,0.67325365766246,0.2637791835019205,-0.22104376919237476,2.3268380680285423,2.0161304868770387,1.1211165676186838,0.3723545618407608,0.4681374193479576,1.7533663060754103,1.4256849249411747,0.39155795601986915,-0.18332665116003558,-0.26105029319397033,0.5470729767171527,2.4750317570584337,1.1396141683610146,0.5408023882487829,0.4281364840947682,0.6981358905140025,1.571214122562442,0.9233679442778866,0.6327866112662799,2.9732878384862156,0.8448263919931484,0.0,-0.12570393864056778,0.0,3.406876612707964,-0.1959084884254767,1.4838891282280153,0.6357560141342827,1.166115041701243,2.930535820565965,0.008568218037709175,0.1935597703965607,0.9089707167890291,1.8993416499485916,2.646959122912153,0.49860021816590305,2.1254141634855075,0.8190051831996829,0.1516888626665308,0,1
