LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,label_N,label_Y
-0.4586632503390924,-0.21198856874773267,-0.22223716110957537,-0.3551756532319867,-0.1976228847109453,-0.13365742406498082,-0.34800544367527303,-0.3512710714262643,-0.32885501891341906,-0.3448013779390837,-0.0882502533189178,-0.28021142551081346,-0.32397937078749717,-0.19581958144731668,-0.08825014978759652,-0.2753320026744637,-0.29098883566601524,-0.34206323168097774,-0.22103431975133173,-0.18062822286570857,-0.40028328827361337,1,0
-0.09439143178127056,1.0415790923425832,-0.22223716110957537,0.22326388638112538,0.8679468567232386,1.1809047928276746,0.9207923316567818,0.7932481987009822,1.209535746034076,0.4812376467189294,0.02740917282154431,0.6301949344278763,0.7464896356565303,-0.6762622268924954,0.027409176248451485,0.6326186787517668,0.7984273442341232,0.7036727561994528,1.2998836368704674,0.8148032836429971,0.6422880418336551,1,0
-0.36759529569963695,-0.46270210096579584,-0.22223716110957537,-0.3551756532319867,-0.4107368329977821,-0.3358977651253893,-0.34800544367527303,-0.36673754804960546,0.531317516029614,-0.7713249212079035,-0.09362664564108109,-0.33623643227627126,-0.40463114524560884,2.3024821748676123,-0.09362668206435423,-0.3316508563576859,-0.3916911716231709,-0.40855511530343286,-0.22103431975133173,-0.8774302774218026,-0.40028328827361337,0,1
0.9073560692527395,-0.46270210096579584,-0.22223716110957537,-0.3551756532319867,-0.4107368329977821,-0.3358977651253893,-0.34800544367527303,0.2828544701307237,3.603988632409426,-0.05077021370239431,0.0025472847304764306,0.9243262199465299,1.1094226207180327,-0.48408516871442386,0.002547348169033645,0.9293676349781849,1.265319992762754,0.9938191574610752,1.680113126025917,-0.18062822286570857,0.2947642651312323,0,1
-0.5497312049785479,-0.21198856874773267,-0.22223716110957537,-0.3551756532319867,-0.1976228847109453,-0.2347775945951851,-0.06605038249037197,-0.3822040246729466,-0.6228865990325253,-0.5226469174860586,-0.0928290093186948,-0.35024268396763575,-0.44495703247466467,0.18853453490882638,-0.09282914571484657,-0.35474238005139525,-0.46492923413746595,-0.42668926538228424,-0.4975648573189316,-0.18062822286570857,-0.4251064151809293,1,0
0.17881243213709583,-0.29555974615375374,-0.22223716110957537,-0.3551756532319867,-0.2686608674732242,-0.13365742406498082,-0.34800544367527303,0.004457890910582617,-0.08771075935627692,0.7278773061479722,-0.024114698567881877,0.09795737015602692,0.14893330671688482,-0.7723507559815311,-0.024114695081971473,0.10341380568147669,0.1850585706769024,0.12337995367620813,0.332026755383868,1.1134327355956088,-0.052759511571190555,1,0
-0.4586632503390924,-0.21198856874773267,-0.22223716110957537,-0.3551756532319867,-0.1976228847109453,-0.13365742406498082,0.07492714810207857,-0.44406993116631127,-0.5417744389996684,-0.6204874435405551,-0.0933757360025574,-0.36424893565900013,-0.4486230222227607,0.5728886512649695,-0.093375832409297,-0.35962119975619233,-0.46492923413746595,-0.4327339820752347,-0.4975648573189316,-0.47925767481832027,-0.4747526689955611,1,0
0.5430842506949176,0.5401520279064568,-0.22223716110957537,0.22326388638112538,0.441718960149565,0.27082325805583624,0.9207923316567818,1.1799101142845114,0.2356417705044363,1.8173723306506444,0.16793966447948935,0.7422449479587919,0.9444530820537135,-0.8684392850705668,0.1679396877398592,0.736586560097342,0.963212984891287,0.9212825571456696,0.6431236101474178,1.2129758862464795,1.0518696358043675,1,0
0.5430842506949176,0.03872496347033049,-0.22223716110957537,0.5124836561876813,0.015491063575891481,0.27082325805583624,0.3568822092869796,0.313787423377406,0.341142384060686,0.8680134762781101,0.02669923190712399,0.4060949073660449,0.5485261892593472,-0.7723507559815311,0.026699095374092895,0.4024877879490324,0.5512488832483775,0.5404654054897903,0.5048583413636178,0.7152601329921265,0.3940567727604959,1,0
-0.27652734106018145,0.28943849568839364,-0.22223716110957537,1.476549555542868,0.22860501186272825,0.16970308752563196,0.3568822092869796,-0.02647506233609972,-0.20444650318734803,-0.138928604366081,-0.08079928276152135,-0.19617391536262668,-0.20666769884842567,-0.38799663962538805,-0.0807991592443396,-0.19582825075772756,-0.20859601533743335,-0.20303474774311703,-0.15190168535943174,0.018458078436032584,0.12100237678002085,1,0
0.17881243213709583,0.28943849568839364,-0.22223716110957537,-0.258769063296468,0.22860501186272825,0.47306359911624474,0.49785973987943016,0.14365618052065313,-0.0008440204021699987,0.5607330741382076,-0.032424168380142594,0.09795737015602692,0.15993127596117276,-0.7723507559815311,-0.03242404491835826,0.09437048150138877,0.2216776019340499,0.11733523698325767,0.262894120991968,0.615716982341256,0.09617924987270493,1,0
1.4537637970894721,1.0415790923425832,-0.22223716110957537,-0.3551756532319867,0.8679468567232386,1.0797846222974703,0.6388372704718807,0.8551141051943469,0.4466429976169357,0.8471204472768897,0.033120011356440555,0.46211991413150283,0.6585058817022267,-0.7723507559815311,0.03312005476559397,0.45532377129753815,0.5787131566912381,0.7036727561994528,0.36659307257981794,0.4166306810395149,0.8284614936385244,1,0
-0.36759529569963695,-0.29555974615375374,0.6778146670219445,-0.3551756532319867,-0.2686608674732242,-0.13365742406498082,-0.34800544367527303,-0.3512710714262643,-0.27213131240395494,-0.6974349405938307,-0.09354038982941552,-0.35024268396763575,-0.43395906323037675,1.149419825799184,-0.09354030628642922,-0.3521512365718141,-0.4466197185088922,-0.42064454868933376,-0.4284322229270316,-0.6783439761200614,-0.3630485979126395,1,0
3.9125985723547694,-0.04484621393569056,-0.22223716110957537,0.22326388638112538,-0.05554691918638745,0.06858291699542769,0.07492714810207857,1.6129714597380642,4.884245428603708,0.8246986600560674,0.4075802231412277,3.0252639736511986,3.2686905823465677,-0.7723507559815311,0.40758028611595615,3.026517780449479,3.517390415077326,3.067156983143085,3.304730034235566,0.4166306810395149,1.846209696838477,0,1
-0.4586632503390924,-0.46270210096579584,-0.22223716110957537,-0.3551756532319867,-0.4107368329977821,-0.3358977651253893,-0.34800544367527303,-0.44406993116631127,-0.4749117124860972,-0.7458456175478784,-0.09409447444992461,-0.3782551873503646,-0.4706189607113366,1.8220395294224336,-0.09409455086144808,-0.3756209271517326,-0.4740839919517528,-0.462957565539987,-0.5321311745148816,-0.8774302774218026,-0.4747526689955611,0,1
-0.27652734106018145,-0.17020298004472215,-0.22223716110957537,-0.3551756532319867,-0.12658490194866637,-0.13365742406498082,-0.34800544367527303,-0.1347403986994879,0.006006668789794266,-0.09306585777803586,-0.07508656475367735,-0.12614265690580437,-0.14067988338269796,-0.48408516871442386,-0.07508648123182368,-0.12521842375739167,-0.16282222626599896,-0.12445343073476096,0.15919516940411807,0.615716982341256,-0.20169827301508605,1,0
-0.36759529569963695,-0.29555974615375374,-0.22223716110957537,-0.3551756532319867,-0.2686608674732242,-0.2347775945951851,-0.06605038249037197,-0.3822040246729466,-0.3392680664852047,-0.5883835209289234,-0.09250128122203038,-0.33623643227627126,-0.4119631247418008,0.4768001221759336,-0.09250127765780618,-0.3323931839491335,-0.41915544506603153,-0.4025103986104824,-0.3247332713391817,-0.2801713735165791,-0.41269485172727133,1,0
-0.5497312049785479,-0.33734533485676427,-0.22223716110957537,-0.3551756532319867,-0.2686608674732242,-0.2347775945951851,-0.34800544367527303,-0.2430057350628761,-0.2844625529494906,-0.456910314043194,-0.09021376270069656,-0.2942176772021779,-0.364305258016553,-0.003642523269245143,-0.09021375913909194,-0.2942590218928823,-0.38253641380888403,-0.3481079483739282,-0.18646800255538173,0.21754437973777374,-0.3258139075516656,1,0
-0.4586632503390924,-0.3791309235597748,0.6778146670219445,-0.3551756532319867,-0.33969885023550317,-0.2347775945951851,-0.34800544367527303,-0.3822040246729466,-0.6327515914689539,-0.6097861360033445,-0.09352769338982173,-0.36424893565900013,-0.4596209914670486,0.5728886512649695,-0.09352770981881516,-0.3672032123883363,-0.46492923413746595,-0.4508681321540861,-0.5321311745148816,-0.5788008254691909,-0.40028328827361337,1,0
-0.36759529569963695,-0.46270210096579584,-0.22223716110957537,-0.3551756532319867,-0.4107368329977821,-0.3358977651253893,-0.34800544367527303,-0.44406993116631127,-0.33625376324074047,-0.5486358072192843,-0.09196413185244405,-0.3222301805849068,-0.38630119650512895,0.2846230639978622,-0.09196394833929764,-0.3230137114257485,-0.4008459294374578,-0.37228681514573003,-0.3938659057310816,-0.47925767481832027,-0.46234110554190316,1,0
0.9073560692527395,0.6237232053124779,0.6778146670219445,0.8017034259942374,0.5127569429118439,0.8775442812370617,0.6388372704718807,0.43751923636413537,2.1313644837047874,-0.3295137957430686,-0.06416934622081631,0.2100073836869426,0.23691706067118842,-0.19581958144731668,-0.06416930270025072,0.21020159812915468,0.29491566444834494,0.1959165539916137,1.3344499540664172,0.11800122908690315,0.5926417880190232,0,1
0.2698803867765513,-0.12841739134171162,-0.22223716110957537,-0.1623624733609493,-0.12658490194866637,-0.2347775945951851,-0.34800544367527303,-0.16567335194617025,-0.009338875000205749,-0.1776571459293191,-0.0791526045321887,-0.15415516028853332,-0.16634181161936987,-0.38799663962538805,-0.07915262097764393,-0.15823099230535353,-0.19944125752314648,-0.14258758081361236,-0.01363641657563183,0.21754437973777374,-0.1272288922931383,1,0
-0.36759529569963695,-0.29555974615375374,-0.22223716110957537,-0.258769063296468,-0.2686608674732242,-0.13365742406498082,-0.34800544367527303,-0.36673754804960546,-0.37735789839252604,-0.4034037763571413,-0.0898359486494141,-0.2942176772021779,-0.3533072887722651,-0.09973105235828084,-0.08983586511066999,-0.2971396264458581,-0.3916911716231709,-0.32392908160212636,-0.3592995885351316,-0.08108507221483799,-0.3878717248199554,1,0
-0.4586632503390924,-0.3791309235597748,-0.22223716110957537,-0.3551756532319867,-0.33969885023550317,-0.2347775945951851,-0.34800544367527303,-0.30487164155624075,-0.44887909355663297,-0.43907480148117645,-0.09091956477575323,-0.3222301805849068,-0.37896921700893693,-0.003642523269245143,-0.09091952122455428,-0.31608065184524736,-0.3916911716231709,-0.3662420984527796,-0.3938659057310816,-0.2801713735165791,-0.3630485979126395,1,0
0.2698803867765513,0.37300967309441474,-0.22223716110957537,-0.1623624733609493,0.2996429946250072,0.16970308752563196,0.07492714810207857,0.26738799350738246,0.10191631747729397,0.7890276349320324,-0.003350301435610437,0.22401363537830707,0.2992388863888202,-0.7723507559815311,-0.0033503179678716823,0.23027712418717133,0.35899896914835305,0.25636372092111837,0.5394246585595679,1.1134327355956088,0.22029488440928452,1,0
-0.36759529569963695,-0.21198856874773267,-0.22223716110957537,-0.3551756532319867,-0.1976228847109453,-0.3358977651253893,-0.34800544367527303,-0.2739386883095584,-0.5861669049635968,-0.023762151822767672,-0.08494070140187301,-0.28021142551081346,-0.27632150406224937,-0.48408516871442386,-0.08494087779584424,-0.27832465667520534,-0.2269055309660071,-0.3057949315232749,-0.4975648573189316,-0.6783439761200614,-0.3258139075516656,1,0
-0.4586632503390924,-0.3791309235597748,-0.22223716110957537,-0.3551756532319867,-0.33969885023550317,-0.2347775945951851,-0.34800544367527303,-0.41313697791962894,-0.2858326907878835,-0.5430303604140788,-0.09169046859461684,-0.3222301805849068,-0.38263520675703294,0.2846230639978622,-0.09169042504253508,-0.31549706097146785,-0.37338165599459716,-0.384376248531631,-0.2901669541432317,-0.3797145241674497,-0.4499295420882452,1,0
-0.36759529569963695,-0.29555974615375374,-0.22223716110957537,-0.3551756532319867,-0.2686608674732242,-0.2347775945951851,-0.34800544367527303,-0.3358045948029231,-0.27213131240395494,-0.5751342830257103,-0.09211410979479534,-0.3222301805849068,-0.39729916574941687,0.3807115930868978,-0.09211402625344235,-0.32175315513838465,-0.3916911716231709,-0.3964656819175319,-0.2556006369472817,-0.2801713735165791,-0.37546016136629745,1,0
-0.36759529569963695,-0.21198856874773267,-0.22223716110957537,-0.3551756532319867,-0.1976228847109453,-0.13365742406498082,-0.34800544367527303,-0.1811398285695114,-0.15950598208806244,-0.37231902589191074,-0.08744084029901852,-0.25219892212808454,-0.2836534835584414,-0.19581958144731668,-0.08744073676862416,-0.2509145605155272,-0.2635245622231546,-0.293705498137374,-0.18646800255538173,-0.2801713735165791,-0.25134452682971786,1,0
0.7252201599738286,-0.0030606252326800375,-0.22223716110957537,-0.3551756532319867,0.2996429946250072,-0.3358977651253893,-0.34800544367527303,0.43751923636413537,-0.26911700915949066,0.3120550704163629,-0.06293809149611404,-0.09813015352307548,-0.08202404741316222,-0.6762622268924954,-0.06293808796574452,-0.10004464782603685,-0.1902864997088596,-0.00960381356870212,-0.15190168535943174,0.7152601329921265,0.40646833621415385,1,0
