LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective_N,Defective_Y
0.4629983366127966,0.6277287932080822,1.989368222963329,-0.1861674731640933,0.5222671812850214,0.754133446143281,0.6418625300964061,-0.552863226858381,0.720175627482972,0.7515623202040909,-1.2563715692834512,0.6514925596098994,1.6641875342891377,-0.21392846149732214,1.1606739148824377,-0.29798541146054786,-0.31748659916972427,-0.8060970978240352,0.614893966473469,0.163774520340944,-0.03616062285730199,0.22822987518040952,0.26842318202111853,-0.7060746346528242,-0.03616058115891985,0.2346512666779677,-0.9039826566422913,0.7827253042039443,0.7534354743038828,0.6787425859418904,-0.3333007576614832,0.27924258801155416,0.2590796815393621,1.071837921002933,1.1678852608723544,0.9147350054799949,-0.037080688572364545,1.0286420863355632,1,0
-0.36461205738052543,-0.14918939567762513,-0.02248890145787168,-0.1861674731640933,-0.39031282034029596,-0.09800266713431259,-0.11251093122884094,-0.4282825684919857,-0.0786800512560908,0.025069131170864824,0.795942875856648,-0.09218681442371782,-0.3164187984256646,-0.21392846149732214,-0.12661716125788158,-0.29798541146054786,0.28247857112439345,1.2405453421174486,0.05115002231385445,-0.21622271978746183,-0.053603709830172756,-0.19548443931531978,-0.20543408782023928,-0.3018065986179055,-0.05360366804100072,-0.1985910575246013,-0.9039826566422913,-0.11569149992852758,-0.09826403213588507,-0.07318845939245242,-0.1956506144101097,-0.17071638342309725,-0.22966264245227733,-0.0027025666187668186,-0.17393748582720103,-0.2794815047115861,-0.6074287315837825,-0.1473909187189069,1,0
0.8768035336094576,-0.019703030863340593,-0.2460285819491162,-0.36316457342722935,9.316219924219897,0.056931171643431706,0.013217978992033582,-0.885078315835435,0.08109108449172175,0.17036776897751002,0.795942875856648,0.4283887473998142,-0.3164187984256646,-0.21392846149732214,1.12766645139166,-0.29798541146054786,-0.31748659916972427,-0.8060970978240352,-0.3762611264548317,3.243490714845671,0.22879040138273488,1.152697470443819,1.4907092238549016,-0.9370849409584919,0.2287904517571691,1.1451742126372235,-0.9039826566422913,0.03404463409355105,0.05659042358043637,0.5534207450528333,-0.792134568499395,1.524477881051636,1.4580256950813526,0.17638751465151647,1.5704320848822213,3.1965415517389086,2.3839105015448356,0.968332701460975,1,0
-0.6404821887116328,-0.14918939567762513,-0.4695682624403607,-0.36316457342722935,-0.39031282034029596,-0.09800266713431259,-0.11251093122884094,1.2743197625154161,-0.0786800512560908,-0.12022950663578037,-1.2563715692834512,-0.24092268923044124,-0.3164187984256646,-0.21392846149732214,-0.45669179616565575,-0.29798541146054786,-0.31748659916972427,-0.8060970978240352,-0.6939792214607019,-0.3689667084665269,-0.055747578087650615,-0.34956237185922134,-0.40029128289519017,0.5644820500283488,-0.05574751617711742,-0.34083257533172623,-0.9039826566422913,-0.11569149992852758,-0.09826403213588507,-0.2611712207260381,1.089084055936043,-0.39046378807722937,-0.40530441513677273,-0.6593661979431389,-0.7106665845070232,-0.5567103374346317,-0.9062279997163359,-0.4790925355291421,1,0
-0.6404821887116328,-0.40816212530619417,-0.2460285819491162,-0.36316457342722935,-0.22438918368114738,-0.40787034468980116,-0.36396875167059,-0.3867556823698539,-0.39822232275171593,-0.26552814444242556,0.795942875856648,-0.3896585640371647,-0.3164187984256646,-0.21392846149732214,-0.45669179616565575,-0.29798541146054786,-0.11749820907168505,1.2405453421174486,-0.784475990815025,-0.1361252623094155,-0.054738347570592226,-0.311042888723246,-0.33386269366509325,-0.47506432834715634,-0.05473830577551449,-0.30203418019874584,1.1062159131618194,-0.41516376797268484,-0.4079729435685279,-0.3864930616150953,-0.37918413874527435,-0.33814297744529315,-0.32893842701307907,-0.6593661979431389,-0.3081197604971566,-0.5140597477849324,0.4596432147711923,-0.4790925355291421,1,0
0.04919313961613558,0.23926969876522847,1.54228886198084,0.1678267273621788,0.02449627130757554,0.3667988491989203,0.2646757994337826,-0.17912125175919516,0.4006333559873469,0.4609650445908004,0.795942875856648,0.403599434932027,-0.3164187984256646,-0.21392846149732214,0.07142761968678289,-0.29798541146054786,0.8824437414185112,1.2405453421174486,0.9228180388219449,-0.014116344523089124,-0.04367906341859487,0.15119090890845877,0.22856602848306043,-0.5905694814999902,-0.04367898146067486,0.14600958405372716,-0.9039826566422913,0.3335169021377083,0.36629933501307926,0.45942936438604043,-0.10388385224252726,0.27924258801155416,0.19035029222803782,0.5942643709488442,-0.03975521115724547,0.061723212486008476,0.41279148952800787,0.09384662077944597,1,0
-0.0887419260494181,0.10978333395094393,-0.2460285819491162,-0.009170372900957246,0.02449627130757554,0.211865010421176,0.1389468892129081,-0.34522879624772224,0.2408622202395343,-0.12022950663578037,-1.2563715692834512,-0.0178188770203561,-0.3164187984256646,-0.21392846149732214,0.1044350831775603,-0.29798541146054786,-0.31748659916972427,-0.8060970978240352,-0.6473596736115051,0.8806157192433043,-0.03116271464802725,-0.0028870236354428245,0.08242313217684726,-0.8793323643820751,-0.031162672975658823,-0.009370218500514303,-0.9039826566422913,0.18378076811562968,0.21144487929675782,-0.04185799917018813,-0.287417376577692,0.017638534851873094,0.1292575017290829,-0.4205794229160945,0.6311561621925323,0.12569909696055745,0.24785429351883845,0.09384662077944597,1,0
-0.6404821887116328,-0.40816212530619417,-0.4695682624403607,-0.36316457342722935,-0.39031282034029596,-0.40787034468980116,-0.36396875167059,2.935395207400686,-0.39822232275171593,-0.26552814444242556,0.795942875856648,-0.4144478765049519,-0.3164187984256646,-0.21392846149732214,-0.6217291136195428,-0.29798541146054786,-0.11749820907168505,1.2405453421174486,-0.8260026468823768,-0.37672809000509727,-0.05581001021159617,-0.34956237185922134,-0.4180055733565493,0.6799872031811826,-0.05580995835583927,-0.3502464196324461,1.1062159131618194,-0.41516376797268484,-0.4079729435685279,-0.41782352183735955,3.70443677771214,-0.42185627445639107,-0.4129410139491421,-0.7787595854566611,-0.5764843098370677,-0.6846621063837296,-0.9062279997163359,-0.6298659977156126,1,0
-0.36461205738052543,-0.40816212530619417,-0.2460285819491162,-0.36316457342722935,-0.058465547021998764,-0.40787034468980116,-0.36396875167059,-0.17912125175919516,-0.39822232275171593,-0.26552814444242556,0.795942875856648,-0.3896585640371647,-0.3164187984256646,-0.21392846149732214,-0.48969925965643313,-0.29798541146054786,-0.11749820907168505,1.2405453421174486,-0.7006391568677299,-0.2991142746193935,-0.05549946846317701,-0.3303026302912337,-0.3737198472031514,-0.013043715735820667,-0.05549955738045387,-0.3248303243103116,1.1062159131618194,-0.41516376797268484,-0.4079729435685279,-0.3864930616150953,-0.5168342819966478,-0.37999962595084213,-0.3671214210749259,-0.6593661979431389,-0.44230203516711214,-0.45008386331038336,1.4841661453440915,-0.5092472279664362,1,0
-0.36461205738052543,0.368756063579513,0.20105077903337285,-0.1861674731640933,0.2733817262962985,0.5217326879766646,0.3904047096546572,-0.6774438852247762,0.5604044917351594,0.4609650445908004,-1.2563715692834512,0.2796528725930908,1.6641875342891377,-0.21392846149732214,1.1606739148824377,-0.29798541146054786,-0.31748659916972427,-0.8060970978240352,-0.1615761498047492,0.7564336146261782,-0.01550758556716859,0.26674935831638497,0.3569946343279144,-0.821579787805658,-0.01550760430689133,0.27649342865852056,-0.9039826566422913,0.48325303615978693,0.5211537907294007,0.2714466030524547,-0.4250675198290655,0.39434837140181384,0.3278090708506864,0.41517428967856085,1.4362498102122656,0.7441326468811976,-0.22305335305806584,1.0286420863355632,1,0
