CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
-0.08687491324181734,0.18298484277611954,0.03396243583812864,-0.03281057535211318,-0.17881134721414219,-0.15614265095742455,-0.2135369572184202,-0.10236048359608238,0.17270428826535736,0.21379599071966596,-0.28458342696533206,-0.4437387738369664,0.38174512626795337,-0.06594517815888569,-0.17708096976945692,0.0030802480580702997,-0.06640329814684555,-0.10266741629287307,0.173203034773384,2.067916532286941,0.40603807909506173,-0.05503385851058882,-0.2114596232827804,0.01703852527352694,-0.07745072778526094,-0.16559004114724735,0.2771294531942658,0.039712017124241536,0.023013091564470033,-0.6040373921873804,0.15494086565770482,0.09993344107923922,0.0319864405121915,0.14592105179899117,0.9850932787165444,0.015165536444613693,0.10111950815590844,1.0720907554593944,0.3732345209087145,0.28683373494740455,-0.4558112593082801,0.9934329538709487,-0.008779786794845711,0.035927753287533455,-0.02316717101238425,0.948095766840758,0.5081479465161727,-0.1397521494804404,-0.052745521418871275,-0.042402867923972326,-0.020242168466304316,0.9684918067944424,0.9326556409505564,-0.13162112063515874,-0.3370379588261202,-0.3370379588261202,-0.21512929077891868,-0.26377132568095896,-0.19315421551663284,0.9281299913254223,1.3058409473109045,-0.1672905096839468,-0.8777699729279789,-0.19423108465395533,-0.7387399688858826,-0.2435817736182016
-0.24367876899433213,0.04841550669026101,-0.4436817129830265,-0.1873003053514351,-0.17881134721414219,-0.15614265095742455,-0.2135369572184202,-0.3884089583029428,0.17270428826535736,-0.04157144263993507,-0.28458342696533206,-0.4437387738369664,0.38174512626795337,-0.46849987740018384,-0.6510748105379027,-0.17012446966880485,-0.468675212058537,-0.41031193898231855,-0.45880071773581926,-0.21071926075157857,-0.32400297878597517,-0.19582038719384487,-0.4495756458035185,-0.3167805866220474,-0.39566983042334464,-0.4412696465645284,-0.48380319433426605,-0.3799777072713274,-0.32529104488579197,-0.5770880599716292,-0.3461605681523357,-0.392074968740247,-0.24417995335881595,-0.36778591935018706,-0.34106360294421795,-0.42100523631653863,0.10111950815590844,-1.0376026081338952,2.4559401299489454,-0.21800284670561165,-0.5266291191498004,-0.38717444019685276,-0.22511767939143734,-0.6315579458901601,-0.02316717101238425,-0.5726019963201725,-0.790695786760823,-0.1397521494804404,-0.05274578943336456,-0.042403932676218045,0.4729920031626452,-0.17987398520350956,1.0382792406134733,4.932328310117527,-0.44373988515868573,-0.44373988515868573,-0.8318332576784856,-0.26900380435321897,-0.20329831577833687,0.9281299913254223,-1.091896082493758,-0.1672905096839468,-0.8777699729279789,-0.8768412908176156,-0.7387399688858826,-0.2435817736182016
-0.24367876899433213,-0.22072316548145604,-0.43929965657182324,-0.22592273785126557,-0.17881134721414219,-0.15614265095742455,-0.2135369572184202,-0.400327644749062,-0.35998277807209494,-0.2969388759995361,-0.28458342696533206,-0.4437387738369664,-0.4512569253794315,-0.46849987740018384,-0.6052044388506338,-0.17012446966880485,-0.468675212058537,-0.4256941651167908,-0.45880071773581926,-0.21071926075157857,-0.21971139908868417,-0.23101701936465888,-0.4495756458035185,-0.3241987891086157,-0.4089289596999315,-0.4412696465645284,-0.48380319433426605,-0.3884849314144808,-0.33568818328729233,-0.36149340224561977,-0.32046305872617975,-0.40001058825346447,-0.3362354179824851,-0.3727254094573907,-0.34106360294421795,-0.42100523631653863,-0.36671821628693396,-1.0376026081338952,1.4145873254288301,-0.21800284670561165,-0.5266291191498004,-0.38717444019685276,-0.22511767939143734,-0.6315579458901601,-0.02316717101238425,-0.49656710816212596,-0.40694650192898396,0.6583636416930122,-0.052745808577256935,-0.042405191019781165,-0.020242168466304316,-0.7540568812024855,-0.7573219536561009,-0.13162112063515874,-0.44373988515868573,-0.44373988515868573,-0.8318332576784856,-0.26900380435321897,-0.20329831577833687,0.9281299913254223,-1.091896082493758,-0.1672905096839468,-0.8777699729279789,-0.8768412908176156,-0.7387399688858826,-0.2435817736182016
-0.24367876899433213,-0.08615382939559751,-0.43491760016062,-0.1873003053514351,-0.17881134721414219,-0.15614265095742455,-0.2135369572184202,-0.3764902718568236,0.17270428826535736,-0.1692551593197356,-0.28458342696533206,-0.4437387738369664,0.38174512626795337,-0.434953652463409,-0.6510748105379027,-0.17012446966880485,-0.4351525525658961,-0.3949297128478463,-0.4470969445412044,-0.21071926075157857,-0.32400297878597517,-0.19582038719384487,-0.4098896420500621,-0.3130714853787632,-0.38241070114675785,-0.4182963461130883,-0.47045349876359005,-0.371470483128174,-0.3200924756850418,-0.6040373921873804,-0.3333118134392577,-0.38413934922702947,-0.24417995335881595,-0.36284642924298344,-0.34106360294421795,-0.3846576719197759,0.10111950815590844,-1.0376026081338952,2.4559401299489454,-0.21800284670561165,-0.5266291191498004,-0.38717444019685276,-0.22511767939143734,-0.7671409785356292,-0.5212613477786447,-0.49656710816212596,-0.5988211443449035,-0.1397521494804404,-0.05274578943336456,-0.0424045618479996,-0.020242168466304316,-0.17987398520350956,0.5893789420460798,-0.13162112063515874,-0.44373988515868573,-0.44373988515868573,-0.8318332576784856,-0.26900380435321897,-0.20329831577833687,0.9281299913254223,-1.091896082493758,-0.1672905096839468,-0.8777699729279789,-0.8768412908176156,-0.7387399688858826,-0.2435817736182016
-0.24367876899433213,-0.22072316548145604,-0.4283445155438151,-0.22592273785126557,-0.17881134721414219,-0.15614265095742455,-0.2135369572184202,-0.3884089583029428,-0.35998277807209494,-0.2969388759995361,-0.28458342696533206,-0.4437387738369664,-0.4512569253794315,-0.434953652463409,-0.6052044388506338,-0.17012446966880485,-0.4351525525658961,-0.41031193898231855,-0.42368939815197465,0.24500789785612534,-0.21971139908868417,-0.23101701936465888,-0.4495756458035185,-0.3167805866220474,-0.39566983042334464,-0.4182963461130883,-0.44375410762223805,-0.37714196589027627,-0.33048961408654215,-0.47378228647791637,-0.3076143040131018,-0.38413934922702947,-0.3362354179824851,-0.35790693913577976,-0.34106360294421795,-0.3846576719197759,-0.36671821628693396,0.2809557441119108,1.4145873254288301,0.11855487439639913,-0.5266291191498004,-0.38717444019685276,-0.17103320624228943,-0.22480884795375286,-0.02316717101238425,-0.4205322200040794,-0.40694650192898396,-0.1397521494804404,-0.052745808577256935,-0.042405191019781165,-0.020242168466304316,-0.7540568812024855,-0.7573219536561009,-0.13162112063515874,-0.44373988515868573,-0.44373988515868573,-0.8318332576784856,-0.26900380435321897,-0.20329831577833687,0.9281299913254223,-1.091896082493758,-0.1672905096839468,-0.8777699729279789,-0.8768412908176156,-0.7387399688858826,-0.2435817736182016
-0.24367876899433213,1.3941088675488464,-0.3407033873197499,-0.07143300785194366,-0.17881134721414219,-0.15614265095742455,-0.2135369572184202,-0.35265289896458524,1.7707654872777143,1.23526572415807,-0.28458342696533206,-0.4437387738369664,2.880751281210108,-0.46849987740018384,-0.4523031998930706,-0.17012446966880485,-0.468675212058537,-0.3641652605789017,-0.29494789301121105,-0.21071926075157857,0.0931633400031888,-0.09023049068140283,-0.4495756458035185,-0.23888946051308002,-0.3558924425935842,-0.4412696465645284,-0.2969074563448021,-0.29490546583979316,-0.25251107607528944,-0.5231893955401269,-0.29476554930002385,-0.2809762955552017,0.0319864405121915,-0.24429866667009614,-0.34106360294421795,-0.42100523631653863,1.5046326814844357,-1.0376026081338952,1.4145873254288301,-0.21800284670561165,-0.5266291191498004,-0.38717444019685276,-0.17103320624228943,0.18194024998265448,1.4711153592863973,0.3398166615763858,3.8142956312212446,9.43763734460099,-0.052745674570010295,-0.04239638261483935,3.4323970329363425,0.3943089107954664,2.8338804348830475,9.996277740870214,-0.44373988515868573,-0.44373988515868573,-0.8318332576784856,-0.26900380435321897,-0.20329831577833687,0.9281299913254223,-1.091896082493758,-0.1672905096839468,-0.8777699729279789,-0.8768412908176156,-0.7387399688858826,-0.2435817736182016
-0.24367876899433213,2.470663556235715,-0.29030973859091247,0.23754645214670017,-0.17881134721414219,-0.15614265095742455,-0.2135369572184202,-0.2334660345033934,6.032262017977332,3.0866796160151773,-0.28458342696533206,2.286674051708677,9.544767694389188,-0.46849987740018384,-0.49817357158033954,-0.17012446966880485,-0.468675212058537,-0.24110745150312354,-0.2715403466219813,-0.21071926075157857,0.8232043978842257,0.2617358310267373,-0.4495756458035185,-0.19808934683695428,-0.24981940838088962,-0.4412696465645284,-0.2702080652034501,-0.23819063821877032,-0.15893683046178622,-0.6040373921873804,-0.21767302102155606,-0.2016201004230265,0.7684301575015448,-0.18008529527644887,10.268191450341883,-0.42100523631653863,6.18300992591286,-1.0376026081338952,-0.6681182836114011,-0.21800284670561165,-0.3141755396252396,-0.38717444019685276,0.009248370921536925,2.8936009028920364,6.452057126949002,0.8720608786827115,6.500540625044119,15.02444788281516,-0.05274479395096093,-0.04233849881093599,26.12116892786802,0.9684918067944424,4.629481629152622,15.0602271716229,-0.23033603249355464,-0.23033603249355464,-0.21512929077891868,-0.020461067420868947,-0.19315421551663284,0.9281299913254223,1.3058409473109045,-0.1672905096839468,-0.8777699729279789,-0.19423108465395533,-0.7387399688858826,-0.2435817736182016
-0.24367876899433213,-0.35529250156731457,-0.316602077058132,-0.22592273785126557,3.1943781963610305,-0.15614265095742455,-0.2135369572184202,-0.26922209384175094,-0.35998277807209494,-0.23309701765963584,-0.28458342696533206,1.1945089214904199,-0.4512569253794315,-0.09949140309566054,0.03698076477113151,-0.17012446966880485,-0.0999259576394865,-0.2564896776375958,-0.2598365734273664,-0.21071926075157857,-0.32400297878597517,-0.23101701936465888,-0.4892616495569748,-0.331616991595184,-0.26307853765747646,-0.18856334159868743,-0.2835577607741261,-0.3459488106987137,-0.3408867524880425,0.2403750172394897,-0.3333118134392577,-0.3444612516609419,-0.3362354179824851,-0.29863305784933614,-0.34106360294421795,-0.021182027952148998,-0.36671821628693396,-1.0376026081338952,-1.7094710881315167,-0.21800284670561165,-0.38499339946675987,-1.7677818342646543,-0.1530050485259068,-0.20221167584617558,-0.02316717101238425,-0.5726019963201725,-0.790695786760823,-0.1397521494804404,-0.052745808577256935,-0.042405191019781165,-0.020242168466304316,-0.7540568812024855,-0.7573219536561009,-0.13162112063515874,0.30317359916927306,0.30317359916927306,0.4015746761206483,-0.15388927356349896,-0.17286601499322474,0.9281299913254223,0.9633070859102381,-0.1672905096839468,-0.8777699729279789,0.48837912150970497,-0.7387399688858826,-0.2435817736182016
-0.24367876899433213,-0.35529250156731457,-0.4371086283662216,-0.22592273785126557,0.664486038679651,-0.15614265095742455,-0.2135369572184202,-0.3764902718568236,-0.35998277807209494,-0.4246225926793366,-0.28458342696533206,-0.4437387738369664,-0.4512569253794315,-0.40140742752663416,-0.62049456274639,-0.17012446966880485,-0.4016298930732551,-0.3949297128478463,-0.38857807856813004,-0.21071926075157857,-0.32400297878597517,-0.23101701936465888,-0.4892616495569748,-0.331616991595184,-0.38241070114675785,-0.3953230456616482,-0.4304044120515621,-0.37714196589027627,-0.3408867524880425,-0.5097147294322513,-0.3461605681523357,-0.38810715898363823,-0.3362354179824851,-0.35296744902857613,-0.34106360294421795,-0.3483101075230132,-0.36671821628693396,-1.0376026081338952,-1.7094710881315167,-0.21800284670561165,-0.5266291191498004,-1.7677818342646543,-0.24314583710781998,-0.9027240111810984,-0.5212613477786447,-0.5726019963201725,-0.790695786760823,-0.1397521494804404,-0.052745808577256935,-0.042405191019781165,-0.020242168466304316,-0.7540568812024855,-0.7573219536561009,-0.13162112063515874,0.1964716728367075,0.1964716728367075,-0.21512929077891868,-0.20098158161383894,-0.11538278017690182,0.9281299913254223,1.3058409473109045,-0.1672905096839468,-0.8777699729279789,-0.19423108465395533,-0.7387399688858826,-0.2435817736182016
-0.24367876899433213,-0.22072316548145604,-0.30564693603012383,-0.22592273785126557,-0.17881134721414219,-0.15614265095742455,-0.2135369572184202,-0.35265289896458524,-0.35998277807209494,-0.1692551593197356,-0.28458342696533206,0.6484263563812911,-0.4512569253794315,-0.33431497765308443,-0.008889606916137436,-0.17012446966880485,-0.3345845740879732,-0.3641652605789017,-0.3651705321789003,-0.21071926075157857,-0.11541981939139319,-0.23101701936465888,-0.2908316307896931,-0.3056532828921949,-0.3558924425935842,-0.34937644475876806,-0.3770056297688581,-0.3374415865555603,-0.30449676808279125,0.0786790239449827,-0.2690680398738679,-0.3444612516609419,-0.3362354179824851,-0.3233305083853543,-0.34106360294421795,-0.2756149787294878,-0.36671821628693396,0.544667414561072,0.3732345209087145,-0.21800284670561165,-0.24335767978371936,-0.38717444019685276,-0.1530050485259068,0.07347382386627921,-0.02316717101238425,-0.3444973318460329,-0.4836963588953518,-0.1397521494804404,-0.052745808577256935,-0.042405191019781165,-0.020242168466304316,0.3943089107954664,-0.30842165508870734,-0.13162112063515874,-0.3370379588261202,-0.3370379588261202,-0.21512929077891868,-0.26377132568095896,-0.1965355822705342,-1.3352579137353922,1.3058409473109045,-0.1672905096839468,1.4358713138881962,-0.19423108465395533,-0.12016159860457651,-0.2435817736182016
