a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,class_-1,class_1
-2.05992521884979,-0.027462282894841858,-0.6909853840329261,-0.572857664996895,-0.057605579394696786,0.9243704266888032,-1.6375804120526294,-4.151527160647156,-0.8532968424984677,-2.209676326608559,0,1
0.6070790222608146,-0.0015683199223056347,-2.6884372744746075,-0.46848577195299906,0.27123244824780984,1.6392234437669464,-0.40774346308822484,-0.2916399647971227,0.22391228801964524,0.14485084715659613,1,0
-2.1938797589014096,2.848036918967101,-0.00271789661052695,1.3012428237461804,1.2973596757721675,0.8060973391096843,0.3798888792019486,4.087259842187766,-0.9719453836512778,-2.1756211423309266,0,1
-0.454293248979356,0.7783476903152031,0.5804669601131165,-0.15386643695698848,-0.6374869275643281,-0.16061796075111834,-0.11971098141606239,-1.1688223907766557,-1.2258775601705132,-1.1909838674628128,1,0
0.8926995931884425,0.4661477328286826,-0.23775294007011968,-0.06386189307824214,0.04887513316295174,-0.06985540846991024,-0.0017866578429978116,0.29815052679667103,0.03266210775476367,-0.0024713437263248574,1,0
0.800787062460383,-0.32976160748009836,-1.8110753230046217,-0.3851402754733963,1.7938830801424144,-3.3749895920235615,-3.2935118337228184,0.08804521783558784,-1.5037477173679288,-0.2850489279134783,1,0
0.9766013607606628,0.5380923319112001,-0.3061346648889356,-0.09010977594062303,0.6554129020562557,-1.9407705673764157,-1.4380608134088324,-0.10595818626833035,-0.5967879619798521,-0.2345158611645041,1,0
0.7427069585456084,0.3999911960576734,0.31338476704597545,-0.12157088325568324,-0.10164937991739334,0.6141666347108291,0.009228123955313026,0.04206855126923424,-0.2859279831116146,-0.09675325547447741,1,0
0.6329669590364059,0.01777599359247163,0.13928950871013504,-0.30321581640403256,0.06918004099495398,-0.06335483149343829,0.048632954519343984,0.5443623745617799,0.6611642708367578,0.21701029667715319,1,0
0.723380060466423,0.5488560969115485,0.3621678010908272,-0.15675808284991682,0.23279718763944154,0.7777333107914811,-0.14348155372685337,0.4491987320165808,0.2915207287080474,0.2952969978571109,1,0
0.5414437828774514,-0.2619295789873368,0.3638841281125693,0.1674780402014326,-0.12184555999661373,-0.48624308552039913,0.5252979270093653,-0.2069885118967498,0.3332419722213287,-0.07804971922751029,0,1
0.06081456180664938,-0.36941491156157047,0.4410238694731601,0.42072012565868727,-1.1677884204654558,-0.8997429163241459,0.5551272096454654,-1.2307498888160568,0.42679101327654856,0.960271397312902,0,1
0.7277375179844906,-0.4219136521764774,-0.038163780755200855,0.5173258840187186,0.21222952107154985,-1.048344235336661,0.30194972243097135,0.41368389730034766,-1.3689180091309279,-0.6947703359214127,1,0
0.23643832489226074,-0.9930532393883603,-5.019182234395299,-0.9534147881970799,0.9216146834503771,2.740930941056427,-1.0744221266426792,-0.34778890589403866,0.4014244972204736,0.3228495189951162,0,1
0.5229370146353166,-1.0434195359937644,0.9742588611332179,9.305222792412145e-05,1.3393104670538145,0.33950556576968005,0.21899646056318667,-0.587353524757988,2.7913374828425455,0.3092944830483895,1,0
-1.1692973523717676,0.06514671408928784,0.8881033149825274,-0.8411363090973771,-0.5338965611014626,0.05959493016947353,-1.033450388235896,1.7432303931216708,-0.8444185618788416,-0.23407341191995215,0,1
0.6803853750695209,-0.27157634950651705,-0.09815381970091404,0.16076942172983885,0.20077686444519963,-0.5368914658478748,0.7159267744861382,0.48706779363530806,-1.0167239598892124,-0.31005401400709387,0,1
-3.456134135380401,1.0343425164083948,-0.06859636186008261,-1.0653627934804482,1.1668863724340008,1.2247999698316505,-1.698979986038999,3.2216093511958515,-0.49259833497900496,0.9761191247995794,0,1
-0.0057070805319100575,-0.14753918962042667,0.49945361112638037,-0.6340283684004417,0.07630170880216228,0.2570090349315757,-0.154473122075642,0.6595306510538398,-0.10864273747549856,-0.1253515657359691,0,1
0.5959865591112092,-1.9054346405971379,1.0955550158713556,1.573635866860029,0.8023765812329967,1.3765463521655164,0.8312279782631876,-0.116482965361833,0.1096428085859893,0.09585964898712093,1,0
0.9243035864040843,0.9019685158946762,-0.778158515374373,-0.09767762633468688,-0.27361138158788445,0.7222913395281179,0.14872934885931532,-0.22538169641302652,0.07009774513436075,0.01900755596374061,1,0
0.9487997876986198,0.9658250594840072,-0.6330508671725404,-0.0743048656744176,-0.31081439433139235,0.6509954431206972,0.19310185762110924,-0.22745895544463887,0.060338311851733974,-0.016804017739233717,1,0
0.9402174188987757,0.8273177438191468,0.1323292260053627,0.011560493654737042,-0.13984000308200262,-0.06751707142801387,0.05090787257252513,-0.18286712823269352,0.08048466591942725,-0.05533732467384555,0,1
0.9104856412707446,0.6791382713968975,0.1557065497876682,-0.01994192288736502,-0.07597150896875683,0.12571141002909375,0.16680101931239225,-0.006060911020790374,0.22869187367652674,0.06710044809124677,1,0
0.7579746281383812,0.13104938847821354,0.4206314622504061,-0.18407174376997695,0.4886064079968352,0.6576947787457302,-0.021065427671232123,0.45393236471892173,0.9061380619488213,0.1959872537845048,1,0
0.7457058171416929,-0.3852559242035927,0.548263780776319,1.6570805054845321,-0.007636116345391852,0.5073864736926308,1.5405729620395503,-0.5023999250893807,-2.5496492267536754,-0.87899011228939,1,0
0.7218723470286126,0.3327684372819126,0.010992367859594766,-0.10783969618697786,0.23633083960485024,-1.2219657606974674,-0.5947277989900035,-0.2214537884259777,0.1595480912268359,-0.6022448135986025,1,0
0.2899538677947632,0.6518226790846927,0.48374209578110483,-0.16089726739950855,-0.708232452041023,0.5926890089810108,-0.7284372682382027,-0.3266386321176219,-0.7027665959025488,-0.8476834763491259,0,1
0.5497113543661042,0.27813725265750283,0.3614758431611129,-0.093331895649886,-0.24361158246617118,0.5604199578028408,-0.33876469783283875,-0.29680163875446247,-0.04373115796779495,-0.08243398901443376,0,1
0.0700927983470214,-0.31326055264465874,0.09811801189213963,0.20539164878042712,-0.3412762864024283,-0.19460568965508226,0.030050588176777387,-0.5075615990467205,-0.2504549130268823,-0.7706973077970936,0,1
0.5380555697122621,0.3091084632717128,0.22760233546522876,-0.11686163137291423,-0.076524208378731,-0.2871570697733411,0.3334155532583905,0.06433928597785404,0.1887729878830192,-0.10810945275130977,0,1
-2.6017079596893646,3.2977795150665643,-1.3370163021376718,1.2453101303315381,0.4520013978936272,-1.5971519390697422,2.232681959545637,-1.5033366315583048,1.5686714089397287,0.034815060791822505,0,1
0.39514587457122985,0.1452149093984833,0.21500463080366716,0.3612678861000808,-0.7469304713852808,-0.6894562661464042,0.6518112269056648,-0.3853935890905606,-0.8300397525144242,-1.286646757156082,0,1
0.26779379391485697,-1.3789240601555672,0.6713305337463724,0.7162876451430045,0.7914131994941644,0.7172171481472027,0.24027158705033505,-0.5212085614119798,-0.5820219794756315,-0.37799008437510995,1,0
-2.001522033484056,-0.06056593751855472,0.22723600479655653,-0.6902584882497852,0.1737761391710512,0.6634704712392143,-1.01302255265631,-2.446412231910317,-0.19687816095686697,0.138442036887026,1,0
0.908613425683134,0.49265096551821974,-0.041087642203306976,-0.09764457895305341,0.10869351848507529,-0.38334456399174877,-0.22007433042553973,0.21732626629393545,0.015172562473996152,0.06503568495000452,1,0
0.5104611001444237,-0.010961228059401931,-0.08550862773045045,-0.013910775739257348,0.3221623397800208,0.6004522879601069,0.020300939377429522,-0.05844560696345124,0.10674568543642705,-0.029608230725508698,0,1
