ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class_buggy,class_clean
-0.006666675145505099,1.9635237794732283,0.8763458742627702,0.05765607880861525,-0.13792208903375322,0.43648813238575535,-0.25872328260554345,2.4060967701058913,0.004950437627024892,2.2608688020473338,-0.6446915012016499,-0.09532111345984264,-0.2750802907228689,0.3668384708064425,-0.1343289984945544,-0.1916377547498218,-0.2788824953211889,-0.22270841865493826,-0.22426996205582994,0.5529570871042004,-1.262018572017368,-0.20410107905991537,-0.16535640672247856,0.05320112881363604,-0.26167866196173595,-0.23158677745994988,-0.2815429781475109,0.019691654952064614,0.7335806289293298,0.10356417105668242,-0.16977319270994842,-0.22148387149308704,-0.14890671329161645,-0.23447310492357692,-0.2500775004477439,1.1237355219945142,1.7439584759574929,0.7044253767449188,-0.5804430030939153,0.19491351835387502,-0.010772222540477083,-0.09130087785555954,-0.19857950657981366,-0.6570097259001313,-0.027737500948061183,-0.3712285371335087,0.5740719165103579,-0.17081034484429714,-0.3058888749185726,-0.821919399609606,-0.16365901441334882,-0.3306955590123713,-0.5076291800651249,-0.47649991772177064,0.8558303832533739,1.1818063561225238,-0.004868860103537869,0.40589774285193475,-0.1668141605975506,-0.4986989236385966,1.8507382945691493,0,1
-0.40709729194971206,-0.2947644593269151,-0.3574731805919753,2.7331855178526423,-0.13792208903375322,-0.3795086781824516,2.563225523173776,-0.2879550876267692,-0.3863133642352575,-0.2997819117469866,2.4969800502303565,-0.09532111345984264,-0.2750802907228689,-0.38916148869684036,-0.1343289984945544,1.6196795008043314,1.930816254840742,-0.4525224894924385,-0.22426996205582994,-0.34093649271760695,0.8446742525635161,-0.20410107905991537,-0.16535640672247856,0.030556658038938846,0.8558572751317326,0.005103477673644758,-0.2815429781475109,-0.605294620969713,-0.6174847826101482,0.02536608244859538,-0.16977319270994842,-0.22148387149308704,-0.23888647367074486,-0.23447310492357692,-0.22034476908744133,0.07456129786303006,-0.3116640223008127,0.5001933443132638,0.7758136573340015,-0.32065260783631444,0.38251951021184305,-0.1127599359289467,-0.19857950657981366,3.0112124918691174,-0.19596950995552026,1.963999625510387,-0.3695881869521248,-0.17081034484429714,0.30801725170152866,0.8828325759054968,0.4916950466151798,2.7787426106772446,0.41754095964769955,0.19567160232201367,-0.013187201923798832,-0.3042528406885555,-0.6433067131167434,0.03353847605493266,0.417834647985446,0.38399136427487157,-0.3027682863324539,1,0
-0.006666675145505099,-0.2947644593269151,-0.3574731805919753,-0.6112262809523915,-0.13792208903375322,-0.3795086781824516,-0.2813248199430174,-0.2879550876267692,-0.3863133642352575,-0.2997819117469866,-0.9020271387064246,-0.09532111345984264,-0.2750802907228689,-0.38916148869684036,-0.1343289984945544,-0.1916377547498218,-0.2788824953211889,-0.48535307104065284,-0.22426996205582994,-0.34093649271760695,-1.2890536496703653,-0.20410107905991537,-0.16535640672247856,-0.42686165160994416,-0.5809746439884412,-0.3280161406625255,-0.2815429781475109,-0.605294620969713,-0.6174847826101482,-0.2092281833756657,-0.16977319270994842,-0.22148387149308704,-0.23888647367074486,-0.23447310492357692,-0.4730729856500135,-0.3471565323477543,-0.3116640223008127,-0.4275557735033197,-0.5804430030939153,-0.32065260783631444,-0.4040639552927972,-0.47398741349763035,-0.296944774271118,-0.6570097259001313,-0.19596950995552026,-0.3712285371335087,-0.3695881869521248,-0.17081034484429714,-0.6158810774693168,-1.3420472555087755,-0.832120156662448,-0.589815406486506,-0.5076291800651249,-0.7458493351241513,-0.3875637520357435,-0.3042528406885555,-0.6433067131167434,-0.531419049456632,-0.5063829130573718,-1.2396860391130768,-0.3027682863324539,1,0
-0.40709729194971206,-0.20855770005505608,2.4494465464557176,0.39209725868911866,-0.13792208903375322,0.43648813238575535,-0.1469701036313998,-0.1179068596510822,2.7207815329063965,-0.08417380364245197,0.9399580842804783,-0.09532111345984264,-0.2750802907228689,0.352300010046764,-0.1343289984945544,-0.1916377547498218,1.930816254840742,-0.025724929365652335,-0.22426996205582994,0.5529570871042004,0.8053263280173987,-0.20410107905991537,-0.16535640672247856,0.4925038618427612,-0.5809746439884412,-0.14392372000306297,-0.2815429781475109,0.6446779308738423,-0.6174847826101482,0.4945546140971176,-0.16977319270994842,-0.22148387149308704,0.06104606092634983,-0.23447310492357692,-0.27981023180804654,-0.07236434079050799,-0.15674999451863636,-0.08203535142222472,-0.5804430030939153,0.20759137391592888,0.18587364383568297,-0.10918342625004884,0.48997736725931673,0.412888420949233,0.47695852607431605,0.7963855441884392,0.5559246068283871,-0.17081034484429714,1.8458217074924754,0.9461663115645275,0.5048021278357504,0.18754413593589803,-0.5076291800651249,0.19567160232201367,-0.3334717797928875,0.19110022491513762,1.016631704717591,1.6601958776921595,0.4089763327038855,0.9765821750089274,-0.16173741057487753,0,1
-0.40709729194971206,-0.2947644593269151,0.1669433707972826,0.22487666874886694,-0.13792208903375322,-0.3795086781824516,0.1571307254543961,-0.2879550876267692,1.5738415647022552,-0.2997819117469866,0.49697147539114583,-0.09532111345984264,-0.2750802907228689,-0.38916148869684036,-0.1343289984945544,-0.1916377547498218,1.930816254840742,0.10559739682720495,-0.22426996205582994,-0.34093649271760695,0.781352758095261,-0.20410107905991537,0.9746171327455442,-0.42686165160994416,-0.26167866196173595,-0.04311120392764304,2.5369141471786465,0.6446779308738423,-0.6174847826101482,0.5727527027052046,-0.16977319270994842,-0.22148387149308704,0.06104606092634983,4.7646366817294785,-0.027082015245474347,-0.3471565323477543,-0.3116640223008127,-0.18364915772223664,1.6725491466300912,-0.32065260783631444,0.38251951021184305,-0.1127599359289467,0.7850731703332298,0.26004582854218095,-0.3642015189629793,0.7963855441884392,-0.3695881869521248,-0.17081034484429714,2.167970467005994,0.6497084932428443,2.647809907399038,0.18754413593589803,1.0875794346298229,0.8267820008981737,-0.2544975003183177,0.9066102085649166,0.7612565635123087,0.7480795958552685,0.09598252608874587,0.4316719639079632,-0.3027682863324539,0,1
-0.40709729194971206,-0.2947644593269151,-0.3574731805919753,-0.27678510107188814,-0.13792208903375322,-0.3795086781824516,-0.24701454394876543,-0.2879550876267692,-0.3863133642352575,-0.2997819117469866,6.463712028019083e-05,-0.09532111345984264,-0.2750802907228689,-0.38916148869684036,-0.1343289984945544,-0.1916377547498218,-0.2788824953211889,-0.4525224894924385,-0.22426996205582994,-0.34093649271760695,0.7567221644712436,-0.20410107905991537,-0.16535640672247856,-0.42686165160994416,-0.5809746439884412,-0.32363298778968114,-0.2815429781475109,-0.5011302416494168,-0.6174847826101482,-0.28742627198375276,-0.16977319270994842,-0.22148387149308704,-0.23222130623525386,-0.23447310492357692,-0.4284738886095596,-0.3471565323477543,-0.3116640223008127,-0.4275557735033197,-0.5804430030939153,-0.32065260783631444,-0.46961257741818385,-0.47398741349763035,-0.4936753096537267,-0.35132454108602723,-0.5324335279704384,-0.3712285371335087,-0.3695881869521248,-0.17081034484429714,-0.6158810774693168,0.3987998099648615,-0.832120156662448,-0.3306955590123713,-0.5076291800651249,-0.7458493351241513,-0.3875637520357435,-0.7996059062922486,-0.38793157191146116,-0.531419049456632,-0.5063829130573718,-0.06314811993139188,-0.3027682863324539,0,1
-0.40709729194971206,-0.2947644593269151,-0.3574731805919753,0.05765607880861525,-0.13792208903375322,0.43648813238575535,-0.14861218283326505,-0.2879550876267692,-0.3863133642352575,6.212729042621146,1.2306724179595234,-0.09532111345984264,-0.2750802907228689,-0.38916148869684036,-0.1343289984945544,-0.1916377547498218,-0.2788824953211889,-0.22270841865493826,-0.22426996205582994,0.5529570871042004,0.8209768553160665,-0.20410107905991537,-0.16535640672247856,0.9453932773367048,-0.26167866196173595,-0.21843731884141684,0.12109375404194016,-0.605294620969713,0.7335806289293298,-0.13103009476757868,-0.16977319270994842,-0.22148387149308704,-0.23888647367074486,-0.23447310492357692,-0.29467659748819786,3.5813619598400934,5.139386539188658,2.9864114331089984,1.2219507166852899,-0.32065260783631444,-0.20741808891663713,0.9780755161348998,-0.39531004196242236,0.8714161981703891,-0.3642015189629793,-0.3712285371335087,-0.3695881869521248,-0.17081034484429714,0.6119311757708857,1.1167215876268726,0.4916950466151798,0.44666398341003266,4.75795781070995,0.19567160232201367,3.474843474869701,0.13606099540361616,-0.6433067131167434,2.8468713261256307,0.7072062805164243,1.3943802420880358,-0.3027682863324539,0,1
-0.40709729194971206,-0.2947644593269151,-0.018787491153079584,-0.6112262809523915,-0.13792208903375322,-0.3795086781824516,-0.2813248199430174,-0.2879550876267692,0.3885424002371056,-0.2997819117469866,-0.9020271387064246,-0.09532111345984264,-0.2750802907228689,-0.38916148869684036,-0.1343289984945544,0.2611915591387165,-0.2788824953211889,-0.32120016329958123,-0.22426996205582994,-0.34093649271760695,-1.2890536496703653,-0.20410107905991537,-0.16535640672247856,-0.42686165160994416,-0.5809746439884412,-0.25788569469701594,-0.2815429781475109,-0.5011302416494168,-0.6174847826101482,-0.13103009476757868,-0.16977319270994842,-0.22148387149308704,-0.23222130623525386,-0.23447310492357692,-0.39874115724925696,-0.3471565323477543,-0.3116640223008127,-0.2577530208559081,-0.5804430030939153,-0.32065260783631444,-0.3385153331674105,-0.47398741349763035,-0.4936753096537267,-0.5041671334930793,-0.5324335279704384,-0.3712285371335087,-0.3695881869521248,-0.17081034484429714,-0.001974950849215525,-1.3420472555087755,0.517909209056321,-0.5034421239951278,-0.5076291800651249,0.19567160232201367,-0.3875637520357435,0.961649438076438,-0.38793157191146116,-0.243746137598929,-0.20815296524483318,-1.2396860391130768,-0.3027682863324539,0,1
-0.006666675145505099,-0.2947644593269151,-0.3574731805919753,0.22487666874886694,-0.13792208903375322,0.43648813238575535,-0.19904747260483938,-0.2879550876267692,-0.3863133642352575,-0.2997819117469866,1.1070156349058808,-0.09532111345984264,-0.2750802907228689,-0.38916148869684036,-0.1343289984945544,-0.1916377547498218,1.930816254840742,-0.4196919079442242,-0.22426996205582994,-0.34093649271760695,0.8068163241413218,-0.20410107905991537,-0.16535640672247856,-0.42686165160994416,-0.5809746439884412,-0.28856776480692636,-0.2815429781475109,-0.5011302416494168,-0.6174847826101482,-0.28742627198375276,-0.16977319270994842,-0.22148387149308704,-0.23222130623525386,-0.23447310492357692,-0.35414206020880307,-0.3471565323477543,-0.034594049009635135,-0.195757996803567,-0.5804430030939153,-0.32065260783631444,-0.46961257741818385,-0.1127599359289467,-0.296944774271118,0.412888420949233,-0.5324335279704384,0.7963855441884392,-0.3695881869521248,-0.17081034484429714,-0.6158810774693168,0.8657890003158046,-0.832120156662448,0.18754413593589803,-0.5076291800651249,-0.7458493351241513,-0.31886694728731635,-0.7996059062922486,-0.5156191425141022,-0.531419049456632,0.0900769825677055,0.816877663884933,-0.3027682863324539,0,1
-0.40709729194971206,-0.2947644593269151,-0.3574731805919753,-0.27678510107188814,-0.13792208903375322,-0.3795086781824516,-0.1574855300731578,-0.2879550876267692,-0.3863133642352575,-0.2997819117469866,-0.5527399028309511,-0.09532111345984264,-0.2750802907228689,-0.38916148869684036,-0.1343289984945544,-0.1916377547498218,-0.2788824953211889,-0.4196919079442242,-0.22426996205582994,-0.34093649271760695,-1.277815426289641,-0.20410107905991537,-0.16535640672247856,-0.42686165160994416,-0.4213266529750886,-0.1746057901129734,-0.2815429781475109,-0.3969658623291205,-0.6174847826101482,-0.28742627198375276,-0.16977319270994842,2.8999714523028466,-0.22222355508201738,-0.23447310492357692,-0.35414206020880307,-0.3471565323477543,-0.3116640223008127,-0.4275557735033197,0.7713522867404886,-0.32065260783631444,-0.4040639552927972,0.25562056099753266,-0.19857950657981366,-0.04563935627192314,-0.027737500948061183,-0.3712285371335087,-0.3695881869521248,1.0038810271700291,0.30497811246083506,-1.298123594714864,1.232245135577417,-0.3306955590123713,0.00969759526368299,0.4650210197243944,-0.15064091361203408,-0.7996059062922486,-0.2602440013088201,-0.2602963161061894,-0.5063829130573718,-1.2338662012166848,-0.3027682863324539,0,1
