wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,defects
1.6966559079787937,-0.006927593628857488,-0.14501979958205918,1.0650326468005045,1.6127170604629597,-0.3782736952236184,-0.2439942553763894,2.3749405430537944,1.3254628972143625,-1.2075446009544082,2.3844330725389877,1.7981007464147003,0.4273103368167958,-0.41904143433299873,-1.426372070536236,0.9918933884205546,0.5267200450573671,1.046937337862906,-0.16580037338535503,-0.15025623227080948,-0.2245491944816215
2.596638491485109,-0.791477572096964,-0.14501979958205918,0.9457005199143731,1.2118183365682207,2.9553212186916338,1.2199712768819473,-0.15944830501067875,4.044822917314482,-0.8556070397415066,0.19874259837675398,1.7981007464147003,0.07016719552895725,-0.841933920087819,-1.1781568089415158,-0.5261056148041455,-0.44585134248741803,-0.18303147658124197,0.9756520452098705,0.3529093291780875,-0.2245491944816215
-0.5533005507869954,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,-0.5459683758933278,-0.3542622072482385,-0.3903908086022231,-0.5818464463547576,-0.5237019164537182,0.8148138041106401,-0.3450791336194747,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,1.0249230829981744,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
-0.5533005507869954,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,-0.5459683758933278,-0.3542622072482385,-0.3903908086022231,-0.5818464463547576,-0.5237019164537182,0.8148138041106401,-0.3450791336194747,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,-0.01524073614460235,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
2.221645748357478,-0.006927593628857488,-0.14501979958205918,0.7070362661421107,1.6435554238394783,0.7422624102941134,-0.09759770215055576,1.3189451896935973,2.8483045084704295,-0.8552357701987914,0.8097144920629518,1.7981007464147003,3.2844554671195048,0.30591711536796784,-0.8198273839509703,0.9918933884205546,1.8234818951170808,0.10964241338017432,-0.05165513152583248,-0.034682477593551794,-0.2245491944816215
0.4216805813448466,-0.791477572096964,0.1738829635765467,-0.6056171296053325,0.4716976155317792,0.1659866988849942,-0.3903908086022231,-0.5818464463547576,0.7815908931943388,0.8148138041106401,-0.10863490231676656,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,-0.8106601289669956,-0.5261056148041455,-0.44585134248741803,-0.13636534511087298,-0.2799456152448776,-0.24997357306351295,-0.2245491944816215
-0.7032976480380481,-0.791477572096964,-0.14501979958205918,-0.3669528758330701,-0.6076451026463646,-0.3742717805610551,-0.2439942553763894,-0.37064737568271816,-0.7412507180617278,0.8148138041106401,-0.34697068746989634,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,1.0249230829981744,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
-0.7032976480380481,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,-0.6076451026463646,-0.3742717805610551,-0.3903908086022231,-0.5818464463547576,-0.7412507180617278,0.8148138041106401,-0.34697068746989634,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,1.0249230829981744,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
-0.5533005507869954,-0.791477572096964,-0.14501979958205918,-0.3669528758330701,-0.5459683758933278,-0.3542622072482385,-0.2439942553763894,-0.37064737568271816,-0.5237019164537182,0.8148138041106401,-0.3450791336194747,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,1.0249230829981744,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
-0.6282990994125217,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,-0.5151300125168095,-0.3742717805610551,-0.3903908086022231,-0.5818464463547576,-0.7412507180617278,-1.4707282294804505,-0.33562136436736634,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,-0.01524073614460235,-0.5261056148041455,-0.44585134248741803,-0.3166686126682912,-0.2799456152448776,-0.7654342147972247,2.4107043055229003
-0.5533005507869954,1.5621723633073554,-0.14501979958205918,-0.3669528758330701,-0.48429164914029105,-0.3542622072482385,-0.2439942553763894,-0.15944830501067875,-0.5237019164537182,-0.2009826557710763,-0.33372981051694467,-0.6470720943608675,-0.2869759457588813,1.4560056781134436,0.504841173426786,2.5098923916452547,1.175100970087224,-0.3265836259897273,-0.2799456152448776,-0.6240831883504246,-0.2245491944816215
-0.17830780765936385,-0.791477572096964,1.1305912530523643,0.3490398854837171,-0.33009983225769907,-0.2982354019723519,0.4879885107527789,-0.15944830501067875,-0.9587995196697373,-0.9755274555357142,-0.2760374180790839,1.7981007464147003,0.7844534781046344,-0.841933920087819,0.06180843764702999,-0.5261056148041455,-0.44585134248741803,-0.254345671749414,-0.2799456152448776,-0.2943206557459823,-0.2245491944816215
-0.6282990994125217,-0.791477572096964,-0.14501979958205918,2.7356824232063413,-0.5768067392698463,-0.3662679512359284,3.5623161284952856,-0.37064737568271816,-0.632476317257723,0.052966459580276584,-0.33278403359173386,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,0.6782018113374672,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
-0.7782961966635743,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,-0.638483466022883,-0.3782736952236184,-0.3903908086022231,-0.5818464463547576,-0.8500251188657325,0.8148138041106401,-0.34791646439510715,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,2.0650869021409513,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
-0.6282990994125217,1.5621723633073554,-0.14501979958205918,-0.3669528758330701,-0.2375847421281439,-0.3662679512359284,-0.2439942553763894,-0.15944830501067875,-0.632476317257723,0.8148138041106401,-0.29211562580766803,-0.6470720943608675,-0.2869759457588813,1.4650956297826614,0.6782018113374672,-0.5261056148041455,-0.44585134248741803,-0.05037968330617648,-0.05165513152583248,0.3652044094629022,-0.2245491944816215
-0.3283049049104165,1.5621723633073554,-0.14501979958205918,-0.24762074894693892,-0.3609381956342175,-0.29423348730978854,-0.3903908086022231,0.051750765661360686,-0.19737871404170398,0.8148138041106401,-0.3119769412370955,-0.6470720943608675,-0.2869759457588813,1.3535371405917715,0.28194892468448157,0.9918933884205546,1.4992914326021523,-0.29562450275116325,-0.2799456152448776,-0.3212850387154379,-0.2245491944816215
0.04668783821721506,1.5621723633073554,-0.14501979958205918,-0.24762074894693892,0.009122164884003267,-0.11414732749443877,-0.3903908086022231,0.051750765661360686,0.3464932899783198,0.8148138041106401,-0.25712187957486726,-0.6470720943608675,-0.2869759457588813,1.267350238514729,-0.7780275354624201,0.9918933884205546,-0.12166087997248966,-0.2529292412797795,-0.05165513152583248,0.01186924017447048,-0.2245491944816215
0.4216805813448466,-0.791477572096964,-0.14501979958205918,0.3490398854837171,0.9959497929325919,0.15798286955986754,0.6343850639786126,0.051750765661360686,-0.4149275156497135,-0.8041118030163824,0.4711263528374737,-0.6470720943608675,0.07016719552895725,-0.841933920087819,-1.2114291281587954,-0.5261056148041455,-0.44585134248741803,0.47453278693215867,1.7746687382265283,2.9422532371600503,-0.2245491944816215
1.5466588107277413,0.7776223848392491,2.0872995425281817,1.3036969005727668,1.705232150592515,0.566178165141327,0.7807816172044463,1.7413433310376762,0.5640420915863293,-1.241354836050883,0.8239011459411142,1.3905719388037148,0.7844534781046344,0.6306381325196971,-1.3443389476445258,2.5098923916452547,7.658910220385792,0.26513020506695656,0.8615068033503479,0.9393422619351773,-0.2245491944816215
0.6466762272214255,-0.791477572096964,0.1738829635765467,-0.6056171296053325,0.7800812492969631,0.23001733348600745,-0.3903908086022231,-0.5818464463547576,0.7815908931943388,-0.8371920161792972,-0.04148474062679746,1.5535834623371436,-0.2869759457588813,-0.841933920087819,-0.6174408415261409,-0.5261056148041455,-0.44585134248741803,-0.12261763754648977,0.7473615614908253,0.13905972587944943,0.8295522055201872
0.4966791299703729,-0.006927593628857488,-0.14501979958205918,0.1103756317114547,0.4100208887787424,-0.3782736952236184,0.4879885107527789,-0.37064737568271816,-0.8500251188657325,-1.1954388527445994,1.6637510555283332,-0.297761688186476,0.07016719552895725,0.8883382417260125,-0.5931095250195512,0.9918933884205546,1.8234818951170808,1.6125096941297572,1.5463782545074833,5.735441096898526,-0.2245491944816215
-0.7032976480380481,0.7776223848392491,-0.14501979958205918,0.7070362661421107,-0.5768067392698463,-0.3782736952236184,1.2199712768819473,-0.5818464463547576,-0.7412507180617278,-0.7088808849500869,-0.3365671412925772,0.5755143260269163,-0.2869759457588813,1.383286069471932,1.0249230829981744,-0.5261056148041455,-0.44585134248741803,-0.29683858600842183,-0.2799456152448776,-0.6240831883504246,-0.2245491944816215
-0.8532947452891007,-0.791477572096964,-0.14501979958205918,0.3490398854837171,-0.6693218293994014,-0.3782736952236184,0.7807816172044463,-0.5818464463547576,-0.9587995196697373,0.8148138041106401,-0.348862241320318,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,-2.095568374430156,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.3940908571044001,-1.048051474033688,-0.2245491944816215
-0.10330925903383756,-0.006927593628857488,-0.14501979958205918,0.2297077585975859,0.22499070851963202,-0.2302028527087753,-0.2439942553763894,0.685347977677479,-0.30615311484570873,-1.1684078552956405,-0.13322510237224822,1.7981007464147003,0.7844534781046344,0.014835275013323214,-0.9976176759838186,-0.5261056148041455,-0.44585134248741803,-0.014685635328609888,-0.2799456152448776,-0.4544958740771193,-0.2245491944816215
-0.8532947452891007,-0.791477572096964,-0.14501979958205918,-0.3669528758330701,-0.6693218293994014,-0.3782736952236184,-0.2439942553763894,-0.37064737568271816,-0.9587995196697373,0.8148138041106401,-0.348862241320318,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,-2.095568374430156,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.3940908571044001,-1.048051474033688,-0.2245491944816215
-0.5533005507869954,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,-0.5459683758933278,-0.3542622072482385,-0.3903908086022231,-0.5818464463547576,-0.5237019164537182,0.8148138041106401,-0.3450791336194747,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,-0.01524073614460235,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
-0.6282990994125217,1.5621723633073554,-0.14501979958205918,-0.3669528758330701,-0.48429164914029105,-0.3662679512359284,-0.3903908086022231,-0.15944830501067875,-0.632476317257723,0.8148138041106401,-0.33278403359173386,-0.6470720943608675,-0.2869759457588813,1.4650956297826614,-0.01524073614460235,-0.5261056148041455,-0.44585134248741803,-0.29400572505215555,-0.2799456152448776,-0.4827321619036246,-0.2245491944816215
-0.6282990994125217,-0.791477572096964,-0.14501979958205918,0.5877041392559795,-0.2684231055046623,-0.3782736952236184,0.3415919575269452,0.47414890700543955,-0.7412507180617278,-1.9786264586594613,-0.19091749481010897,1.7981007464147003,0.4273103368167958,-0.841933920087819,-0.01524073614460235,-0.5261056148041455,-0.44585134248741803,0.5388553944753891,-0.2799456152448776,-0.7654342147972247,0.30250150551928284
0.271683484093794,1.5621723633073554,0.1738829635765467,0.4683720123698483,0.16331398176659523,-0.15016455945750873,0.4879885107527789,0.26294983633340013,0.5640420915863293,-0.9809692229353716,-0.1597068562781515,1.4924541413177543,0.7844534781046344,1.181252030041444,-0.5006505197981166,2.5098923916452547,2.147672357632009,-0.172759276372119,-0.16580037338535503,0.2520896708426076,-0.2245491944816215
-0.7032976480380481,-0.006927593628857488,-0.14501979958205918,-0.1282886220608077,-0.5768067392698463,-0.3742717805610551,0.048798851075277906,-0.37064737568271816,-0.7412507180617278,0.8148138041106401,-0.34129602591863134,-0.6470720943608675,-0.2869759457588813,1.2523907772157723,1.0249230829981744,-0.5261056148041455,-0.44585134248741803,-0.32233433456382654,-0.2799456152448776,-0.6240831883504246,-0.2245491944816215
-0.17830780765936385,1.5621723633073554,-0.14501979958205918,-0.3669528758330701,-0.29926146888118066,-0.2342047673713386,-0.3903908086022231,-0.15944830501067875,0.020170087566305523,0.8148138041106401,-0.3015733950597764,-0.6470720943608675,-0.2869759457588813,1.3293880074003097,0.21590678106963906,-0.5261056148041455,-0.44585134248741803,-0.295894299017334,-0.2799456152448776,-0.2943206557459823,-0.2245491944816215
0.6466762272214255,-0.791477572096964,-0.14501979958205918,-0.48628500271920133,0.22499070851963202,-0.1461626447949454,-0.2439942553763894,-0.5818464463547576,0.5640420915863293,-1.3985532179735578,0.16847773677000732,-0.15803752620575395,0.7844534781046344,-0.841933920087819,-0.8057652386931127,-0.5261056148041455,-0.44585134248741803,0.07030019318940575,0.7473615614908253,2.301297982864093,0.30250150551928284
-0.17830780765936385,1.5621723633073554,-0.14501979958205918,-0.24762074894693892,-0.29926146888118066,-0.2342047673713386,-0.3903908086022231,0.051750765661360686,0.020170087566305523,0.8148138041106401,-0.3015733950597764,-0.6470720943608675,-0.2869759457588813,1.3047488941182361,0.21590678106963906,0.9918933884205546,1.4992914326021523,-0.295894299017334,-0.2799456152448776,-0.2943206557459823,-0.2245491944816215
-0.7782961966635743,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,-0.6076451026463646,-0.3782736952236184,-0.3903908086022231,-0.5818464463547576,-0.8500251188657325,0.8148138041106401,-0.3403502489934205,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,2.0650869021409513,-0.5261056148041455,-0.44585134248741803,-0.32233433456382654,-0.3940908571044001,-1.048051474033688,-0.2245491944816215
-0.5533005507869954,-0.791477572096964,-0.14501979958205918,-0.3669528758330701,-0.5459683758933278,-0.3542622072482385,-0.2439942553763894,-0.37064737568271816,-0.5237019164537182,0.8148138041106401,-0.3450791336194747,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,1.0249230829981744,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
-0.7782961966635743,1.5621723633073554,-0.14501979958205918,-0.24762074894693892,-0.6076451026463646,-0.3782736952236184,-0.3903908086022231,0.051750765661360686,-0.8500251188657325,0.8148138041106401,-0.343187579769053,-0.6470720943608675,-0.2869759457588813,1.5141813640842068,2.0650869021409513,-0.5261056148041455,-0.44585134248741803,-0.2883400031566203,-0.3940908571044001,-1.048051474033688,-0.2245491944816215
-0.10330925903383756,1.5621723633073554,0.1738829635765467,0.1103756317114547,0.22499070851963202,-0.20619136473339533,0.048798851075277906,0.26294983633340013,0.020170087566305523,-0.7935305905751027,-0.24009789492107228,0.5755143260269163,-0.2869759457588813,1.273215028845554,-0.743355409544546,2.5098923916452547,2.147672357632009,-0.19825502492752367,0.29078059405273515,0.22385338301610216,0.30250150551928284
1.3216631648511623,1.5621723633073554,1.1305912530523643,1.4230290274588981,1.6435554238394783,-0.05812052221855218,1.3663678301077808,1.3189451896935973,1.651786099626377,-1.1079437798492007,0.28007941394488556,0.983043133637902,0.07016719552895725,0.9140387920119515,-0.6895538347009256,2.5098923916452547,3.7686246702066506,-0.002318731953583333,0.8615068033503479,1.3203201634501578,0.30250150551928284
1.0966675189745834,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,0.13247561839007685,0.9223485701094631,-0.3903908086022231,-0.5818464463547576,1.8693349012343865,0.8148138041106401,-0.32427204126483633,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,-0.06858247120640074,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
-0.40330345353594277,0.7776223848392491,0.49278572673515253,0.4683720123698483,-0.02171619849251513,-0.3182449752851685,0.6343850639786126,0.051750765661360686,-0.30615311484570873,-0.4041419471379416,-0.26563387190176474,-0.6470720943608675,-0.2869759457588813,1.3145105766110867,-0.7086832836266719,0.9918933884205546,0.8509105075722956,-0.14386409467599368,-0.16580037338535503,-0.05876387622036114,-0.2245491944816215
2.521639942859583,-0.006927593628857488,-0.14501979958205918,0.9457005199143731,1.2734950633212574,3.0713767439059705,0.048798851075277906,1.5301442603656368,0.7815908931943388,-0.8661561890754443,0.5609751607325028,1.4924541413177543,1.8558829019681502,0.24992438198856634,-1.5992094977245779,0.9918933884205546,1.175100970087224,-0.036026521232010125,0.1766353521932126,0.27099865638408116,0.8295522055201872
1.8466530052298464,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,1.4585252435803677,0.6061973117669602,-0.3903908086022231,-0.5818464463547576,2.8483045084704295,-1.0063641334039206,0.06349649807160494,1.7981007464147003,1.8558829019681502,-0.841933920087819,-1.571634005961153,-0.5261056148041455,-0.44585134248741803,-0.18730129599407797,-0.16580037338535503,-0.08233651290435062,-0.2245491944816215
-0.02831071040831125,-0.006927593628857488,-0.14501979958205918,0.3490398854837171,0.5025359789082976,-0.23820668203390194,-0.2439942553763894,0.8965470483495184,-0.19737871404170398,-0.9628300003014396,-0.1095806792419774,0.983043133637902,0.4273103368167958,-0.11697537038685243,-1.1289514933393023,-0.5261056148041455,-0.44585134248741803,-0.013294958165582677,0.29078059405273515,0.03111740034449059,0.8295522055201872
-0.40330345353594277,0.7776223848392491,0.1738829635765467,-0.24762074894693892,-0.02171619849251513,-0.3662679512359284,-0.09759770215055576,-0.15944830501067875,-0.5237019164537182,-0.8612503538561596,-0.16727307167983818,0.5755143260269163,-0.2869759457588813,1.3901752963721994,0.4470542941232258,4.027891394869955,0.5267200450573671,0.14225486127800172,-0.05165513152583248,0.0825023565693021,0.30250150551928284
0.19668493546826768,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,-0.2375847421281439,-0.014099460930355565,-0.3903908086022231,-0.5818464463547576,0.5640420915863293,0.8148138041106401,-0.33562136436736634,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,-0.01524073614460235,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
-0.17830780765936385,-0.791477572096964,1.768396779369576,0.5877041392559795,-0.29926146888118066,-0.3782736952236184,0.4879885107527789,0.26294983633340013,-0.4149275156497135,-1.2421740261213414,-0.17578506400673566,1.7981007464147003,0.7844534781046344,-0.841933920087819,-0.15392924397675423,-0.5261056148041455,-0.44585134248741803,-0.06359970111341708,-0.16580037338535503,-0.2943206557459823,-0.2245491944816215
-0.02831071040831125,1.5621723633073554,-0.14501979958205918,-0.24762074894693892,-0.2375847421281439,-0.1581683887826354,-0.3903908086022231,0.051750765661360686,0.23771888917431502,0.8148138041106401,-0.2911698488824572,-0.6470720943608675,-0.2869759457588813,1.2580818770839632,0.17387995635378653,0.9918933884205546,0.8509105075722956,-0.29606598757507496,-0.2799456152448776,-0.2771923370043785,-0.2245491944816215
0.4216805813448466,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,-0.1450696519985887,0.1659866988849942,-0.3903908086022231,-0.5818464463547576,0.8903652939983435,0.8148138041106401,-0.33278403359173386,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,-0.19879905692505373,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,0.8295522055201872
0.8716718730980044,0.7776223848392491,16.437923884665448,5.957649849131883,0.6258894324143711,0.6342107144049035,7.368626512366961,0.051750765661360686,0.8903652939983435,0.8148138041106401,-0.11336378694282072,-0.6470720943608675,-0.2869759457588813,0.9627501278142655,-0.19613879219038818,0.9918933884205546,0.20252958254243875,-0.2063102034484935,0.06249011033369006,0.31602408832364365,-0.2245491944816215
-0.7032976480380481,-0.791477572096964,-0.14501979958205918,-0.6056171296053325,-0.6076451026463646,-0.3742717805610551,-0.3903908086022231,-0.5818464463547576,-0.7412507180617278,0.8148138041106401,-0.34697068746989634,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,1.0249230829981744,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
0.12168638684274137,1.5621723633073554,-0.14501979958205918,-0.3669528758330701,-0.1759080153751071,-0.06612435154367884,-0.2439942553763894,-0.15944830501067875,0.45526769078232454,0.8148138041106401,-0.2807663027051381,-0.6470720943608675,-0.2869759457588813,1.2474513323138838,0.14478446488013763,-0.5261056148041455,-0.44585134248741803,-0.2961848488738204,-0.2799456152448776,-0.2653212250052471,-0.2245491944816215
0.6466762272214255,-0.791477572096964,-0.14501979958205918,0.5877041392559795,0.5025359789082976,-0.1301549861446921,0.3415919575269452,0.47414890700543955,0.45526769078232454,-1.153595603254631,0.21954969073139227,0.9089469852435219,1.141596619392473,-0.841933920087819,-1.1257915796731286,-0.5261056148041455,-0.44585134248741803,0.11109339087805323,0.8615068033503479,1.1989804400876078,-0.2245491944816215
-0.40330345353594277,-0.791477572096964,-0.14501979958205918,-0.3669528758330701,-0.33009983225769907,-0.3782736952236184,-0.09759770215055576,-0.5818464463547576,-0.30615311484570873,-0.9459000594811755,0.2261701292078681,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,-0.18860137405528352,-0.5261056148041455,-0.44585134248741803,1.306560711974816,0.5190710777717802,1.071789954382629,-0.2245491944816215
-0.10330925903383756,-0.791477572096964,-0.14501979958205918,2.019689661889554,-0.3609381956342175,-0.19818753540826867,2.53754025591445,-0.15944830501067875,0.12894448837031028,-0.5395814752237499,-0.30062761813456557,-0.6470720943608675,-0.2869759457588813,-0.841933920087819,-0.8473717914588238,-0.5261056148041455,-0.44585134248741803,-0.3733258316746359,-0.2799456152448776,-0.20011490266716123,-0.2245491944816215
0.7966733244724782,-0.791477572096964,0.1738829635765467,0.3490398854837171,0.8417579760499999,-0.21419519405852197,0.4879885107527789,-0.15944830501067875,0.020170087566305523,-0.9472820947512994,0.21482080610533813,1.4487903402403088,0.07016719552895725,-0.841933920087819,-1.149964903616901,-0.5261056148041455,-0.44585134248741803,0.06473748436732517,0.8615068033503479,1.033208840385452,-0.2245491944816215
-0.3283049049104165,1.5621723633073554,-0.14501979958205918,-0.24762074894693892,-0.3609381956342175,-0.29423348730978854,-0.3903908086022231,0.051750765661360686,-0.19737871404170398,0.8148138041106401,-0.3119769412370955,-0.6470720943608675,-0.2869759457588813,1.3535371405917715,0.28194892468448157,0.9918933884205546,1.4992914326021523,-0.29562450275116325,-0.2799456152448776,-0.3212850387154379,-0.2245491944816215
-0.3283049049104165,-0.791477572096964,-0.14501979958205918,-0.48628500271920133,-0.3917765590107359,-0.32624880461029515,-0.2439942553763894,-0.5818464463547576,-0.30615311484570873,-0.5819063280362581,0.33209714483148134,1.7981007464147003,-0.2869759457588813,-0.841933920087819,-1.055404555287379,-0.5261056148041455,-0.44585134248741803,1.328818904486313,0.8615068033503479,1.9802691969447257,-0.2245491944816215
