CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
-0.13457618522054782,-0.35945223550850236,-0.10163552941492351,-0.03145498654416517,-0.12204449166881311,-0.20780699154646032,-0.07723846218971002,-0.08571353484303187,-0.03237334592097896,-0.33509374930988645,-0.10569725281584713,-0.22600915496764348,0.04210279838346405,-0.08019343636979297,-0.07174752130817252,-0.08667100069007418,-0.06083807671430842,-0.08577660043751298,-0.12122167074977377,-0.09659189576270087,-0.07540565069260079,-0.09596355458493847,-0.053701692029319674,-0.1090396092966651,-0.08600519117571788,-0.08478509838738821,-0.11528865750627953,-0.10380672295550308,-0.10087958271039647,-0.11344859963381136,-0.09019733359023406,-0.10710135303392385,0.03627509917371346,-0.10673725101852444,-0.3333353442055308,-0.05731625832879822,-0.09353089934289233,-0.04667635795205349,0.29162105828904467,-0.173395332623648,-0.4489051706745014,-0.48990864626712066,-0.4554488624716527,-0.4609837599127937,-0.026199999061166733,-0.19568710633148967,-0.38703306161550444,-0.20628861453215996,-0.04905899398716583,-0.03987365140893906,-0.08473066162053912,1.3863566282616022,0.2804749384893585,-0.2453069748493441,-0.33922927635497346,-0.33922927635497346,-0.4957041521712281,-0.11537741319835548,-0.07665270876523411,0.9508102841446314,-0.5693878274965258,-0.03760887072223007,-0.8858579841825628,-0.49940423258078515,-0.49238410700959867,-0.38221886769595814
-0.13457618522054782,-0.2617584993319113,0.04675525700144796,3.185341637372457,-0.12204449166881311,-0.20780699154646032,-0.07723846218971002,0.0670097450654522,-0.03237334592097896,-0.33509374930988645,-0.10569725281584713,-0.5998747664561751,0.04210279838346405,0.09119020772192496,-0.2038498872964186,0.14074000050290614,0.11189953898097232,0.07316973743239216,0.07891193634796323,-0.09659189576270087,0.21898824494884037,3.0476306185945083,0.13518800683321286,0.015179344457687179,0.06156473133299117,0.027973508242934073,0.11775274483882846,0.04622657989185493,0.020810303984272874,-0.4674765117367697,0.1536494158192282,0.048213601169034656,3.907301334476428,0.04770064754856149,-0.3333353442055308,0.12718280883205196,-0.09353089934289233,1.2288622084698766,0.29162105828904467,0.031040796431377454,-0.22003465158841376,0.733566914780927,1.0368355708330759,-0.40363713722815026,-0.026199999061166733,1.350499651008422,-0.33480676666711956,-0.20628861453215996,0.6198881477421133,0.5838298600121622,-0.08473066162053912,1.3863566282616022,-0.26246560338740066,-0.2453069748493441,-0.33922927635497346,-0.33922927635497346,-0.4957041521712281,-0.11537741319835548,-0.07665270876523411,-1.0359569644921869,-0.5693878274965258,-0.03760887072223007,0.7559939865013495,-0.49940423258078515,1.5363721360328604,0.9282458215473267
-0.13457618522054782,-0.8479209163914576,-0.13636528793790406,-0.6500697219127463,-0.12204449166881311,-1.1725764998408463,-0.07723846218971002,-0.10685983513805274,-1.1369675103572765,-0.8904271790306011,-0.10569725281584713,-0.5998747664561751,-1.2539311692466486,-0.1107976585290283,-0.2038498872964186,-0.08667100069007418,-0.09168407951703714,-0.11044068734836032,-0.17125507252420802,-0.09659189576270087,-0.1206970192528225,-0.602994872839688,-0.08743199539762905,-0.12329424333404979,-0.10890397225465549,-0.10492056385708862,-0.16707563580519244,-0.12752993750829045,-0.1144006812320264,1.7380766878012008,-0.13521519501967325,-0.1316247668554436,-0.7081530229998855,-0.13341288804374837,-0.3333353442055308,-0.09026252032180718,-1.1045213838431642,-1.0879323305413842,-0.6576557659346043,-0.173395332623648,-0.4489051706745014,-0.48990864626712066,-0.7041629346891075,-0.8815256596001763,-0.4126499852133758,-0.7653348590356677,-0.979475094936258,-0.6064320092959112,-0.04906416523262791,-0.03992138581315096,-0.8792910381416214,-0.3326284729804545,-0.4523464486339184,-0.2453069748493441,0.29197789226347914,0.29197789226347914,0.8041422912999924,-0.001294823580708762,-0.07665270876523411,0.9508102841446314,1.9721077463875012,-0.03760887072223007,-0.8858579841825628,0.8150128554013556,-0.49238410700959867,-0.38221886769595814
-0.13457618522054782,-0.4571459716850934,-0.08427065015343323,-0.40262382776531386,-0.12204449166881311,-0.20780699154646032,-0.07723846218971002,-0.07866476807802492,-0.5846704281391277,-0.4937604435158049,-0.10569725281584713,-0.5998747664561751,-0.6059141854315924,-0.06183090307425176,-0.14945479541890552,0.06493633343857935,-0.042330475032671205,-0.08029569223510245,-0.021154867200905265,-0.09659189576270087,-0.05275996641248993,-0.2987760818868383,-0.03346351000833405,-0.10394866856902771,-0.08091657315817619,-0.07270381910556796,-0.06997505149473077,-0.07751883655917112,-0.09719201038631559,-0.35760578039447233,-0.08269435668532753,-0.09166068507222622,-0.4103817741304459,-0.08988948026575143,-0.3333353442055308,-0.037548501132992844,-0.09353089934289233,0.7602970208046778,0.29162105828904467,-0.173395332623648,0.08512604052636973,0.733566914780927,-0.37254417173250115,-0.35584828499094817,-0.4126499852133758,-0.35844360710411194,-0.5082143866129314,-0.20628861453215996,-0.04906287242126239,-0.03989403797740456,-0.08473066162053912,-0.3326284729804545,-0.339604696768798,-0.2453069748493441,0.29197789226347914,0.29197789226347914,0.8041422912999924,0.402068618281685,-0.07665270876523411,0.9508102841446314,1.9721077463875012,-0.03760887072223007,-0.8858579841825628,0.8150128554013556,-0.49238410700959867,-0.38221886769595814
0.4726892012431096,1.4967287518467274,0.23987376272771865,2.0718351137090107,0.42225472156910615,0.7569625167479257,0.1208052905683332,0.17039165761888755,1.6245179007334676,1.6482399282640945,0.3486661654817836,0.8955876794979516,1.986153749828633,0.017740074539760137,0.47997412487803165,0.14074000050290614,0.037869132254423434,0.17730699327819208,0.2908181085690965,-0.09659189576270087,-0.03011428213237907,1.9321617184340596,0.007012854033637205,0.25445355865664443,0.1582484736662833,0.06824443918233489,0.3766876363333929,0.22126543321377257,0.18920944011730015,-0.41864507558463754,0.19491578879621413,0.24530918632717497,2.56733071456395,0.294801285255899,1.296133634143255,0.015165518055821498,1.9284500696576514,1.2028308091551434,-0.6576557659346043,-0.173395332623648,1.6109295011002873,0.733566914780927,0.6223121171373179,0.30750649725402923,-0.026199999061166733,4.198738414529312,1.8160306034170859,-0.20628861453215996,-0.047804320556928535,-0.03789646207892384,-0.08473066162053912,3.105341729503659,1.8525960339418615,-0.2453069748493441,2.8168065667372892,2.8168065667372892,3.403835178242433,-0.009443579981969243,-0.043989381768071455,-2.334747321224578,0.9555095168338903,-0.03760887072223007,4.039697927869174,3.443847031365637,3.565128379075319,-0.38221886769595814
-0.13457618522054782,-0.35945223550850236,-0.0769037316788616,-0.27890088069159763,-0.12204449166881311,-0.20780699154646032,-0.07723846218971002,-0.07396559023468693,-0.5846704281391277,-0.4937604435158049,-0.10569725281584713,-0.5998747664561751,-0.6059141854315924,-0.04958921421055762,-0.03289388425280603,-0.08667100069007418,-0.02999207391157972,-0.07207432993148667,-0.06824512769449044,-0.09659189576270087,0.10575982354828609,-0.2987760818868383,-0.019971388661010298,-0.09478497525928041,-0.07328364613186365,-0.05659544672980764,-0.053791620776320485,-0.08072467636360185,-0.08612929341407291,-0.26808148078223,-0.0639369144230612,-0.07894484086847522,-0.2614961496957261,-0.071637728616914,-0.3333353442055308,-0.024369996335789255,-0.5990261415930282,1.0987052118962102,0.29162105828904467,-0.173395332623648,-0.06745430553102202,-0.48990864626712066,0.12488397270240839,-0.04044186022541123,-0.4126499852133758,-0.35844360710411194,-0.36010387828274304,-0.20628861453215996,-0.04906222601557963,-0.03989354074402735,-0.08473066162053912,0.24036656076689777,-0.0013794411734397122,-0.2453069748493441,-0.33922927635497346,-0.33922927635497346,-0.4957041521712281,-0.11537741319835548,-0.07665270876523411,-1.5405327736697891,-0.5693878274965258,-0.03760887072223007,1.5769199718433058,-0.49940423258078515,0.8601200550187073,-0.38221886769595814
-0.013123107927816331,1.2036475433169542,-0.04901468316798327,0.09226796052955105,-0.12204449166881311,-0.20780699154646032,-0.027727524000199205,-0.07161600131301796,0.5199237362971698,1.3309065398522575,-0.10569725281584713,0.1478564565208882,0.6901197821985204,-0.08019343636979297,-0.12614261318568562,-0.08667100069007418,-0.06083807671430842,-0.07207432993148667,-0.09179025794128304,-0.09659189576270087,-0.05275996641248993,0.10684897271696134,-0.06044775270298155,-0.02962093394552184,-0.07328364613186365,-0.07673091219950805,-0.06997505149473077,-0.04802511035840844,-0.05908709637081306,-0.39829864385458247,-0.015167564541168745,-0.0635041729067776,0.18516072360843325,-0.05338597696807657,2.3824462863757785,-0.05731625832879822,0.4119643429072436,0.6041086249162781,-0.6576557659346043,-0.173395332623648,-0.29632482461710963,-0.48990864626712066,-0.12383009951504638,0.22239682707920283,0.36024998709104233,0.8622301486905551,1.28257630501571,-0.20628861453215996,-0.04905834758148307,-0.03983785060578013,-0.08473066162053912,0.24036656076689777,0.6428591409129527,-0.2453069748493441,-0.33922927635497346,-0.33922927635497346,-0.4957041521712281,-0.11537741319835548,-0.07665270876523411,-1.6621251400566601,-0.5693878274965258,-0.03760887072223007,1.5769199718433058,-0.49940423258078515,0.8601200550187073,-0.38221886769595814
0.22978304665764662,0.519791390080817,-0.041121556230942234,0.9583285900455647,-0.12204449166881311,-0.20780699154646032,0.3188490433263764,-0.04342093425299013,0.5199237362971698,0.37890637461674676,0.1669207981627313,-0.22600915496764348,0.6901197821985204,-0.06183090307425176,-0.12614261318568562,-0.08667100069007418,-0.042330475032671205,-0.044669788919434066,0.028878534573528986,-0.09659189576270087,-0.09805133497271165,1.0195053455755103,-0.053701692029319674,-0.02962093394552184,-0.0478405560441552,-0.07270381910556796,0.036835591246777065,-0.031995911336254804,-0.044336807074489504,-0.41457578923862654,-0.048930960613248135,-0.02263181653757799,1.2273600946514718,0.001369277978435711,-0.3333353442055308,-0.05731625832879822,0.4119643429072436,1.072673812581477,-0.6576557659346043,-0.173395332623648,-0.22003465158841376,0.733566914780927,-0.20673479025419797,-0.027299925860180572,-0.026199999061166733,1.1877431502357996,0.7035988633613371,-0.20628861453215996,-0.04889351413237925,-0.039237689919490906,-0.08473066162053912,0.24036656076689777,0.44958756628703767,-0.2453069748493441,-0.33922927635497346,-0.33922927635497346,-0.4957041521712281,-0.11537741319835548,-0.07665270876523411,-1.2405636622328657,-0.5693878274965258,-0.03760887072223007,-0.06493199884060664,-0.49940423258078515,-0.49238410700959867,-0.38221886769595814
-0.013123107927816331,0.12901644537445286,-0.09742586171516829,-0.52634677483903,-0.12204449166881311,-0.20780699154646032,-0.07723846218971002,-0.09981106837304578,-0.5846704281391277,0.458239721719706,-0.10569725281584713,0.5217220680094199,-0.6059141854315924,-0.0924351252334871,-0.1339133405967589,-0.08667100069007418,-0.0731764778353999,-0.10221932504474454,-0.07118826897533952,-0.09659189576270087,-0.1206970192528225,-0.501588609188738,-0.0739398740503053,-0.09783953969586284,-0.10127104522834296,-0.09283928457526837,-0.05702830692000254,-0.09611270742486934,-0.09842120116100922,-0.2640121944362189,-0.075191379780421,-0.08893586131427958,-0.5592673985651657,-0.071637728616914,1.296133634143255,-0.07049476312600181,-0.5990261415930282,-1.0879323305413842,0.29162105828904467,-0.173395332623648,0.1614162135550656,-0.48990864626712066,-0.20673479025419797,-0.18062249345453787,-0.026199999061166733,0.4553388967589994,2.0724990161100387,2.9948585435778505,-0.04906351882694515,-0.03990149647806267,-0.08473066162053912,-0.9056235067278068,-0.9033134560943957,-0.2453069748493441,-0.33922927635497346,-0.33922927635497346,-0.4957041521712281,-0.11537741319835548,-0.07665270876523411,0.9508102841446314,-0.5693878274965258,-0.03760887072223007,-0.8858579841825628,-0.49940423258078515,-0.49238410700959867,-0.38221886769595814
-0.013123107927816331,-0.7502271802148666,-0.12741974407592424,-0.52634677483903,0.15010511495014653,-0.20780699154646032,-0.07723846218971002,-0.10216065729471477,-0.5846704281391277,-0.8110938319276418,-0.10569725281584713,-0.5998747664561751,-0.6059141854315924,-0.09855596966533417,-0.1416840680078322,0.14074000050290614,-0.07934567839594565,-0.1049597791459498,-0.1506530835582645,-0.09659189576270087,-0.1206970192528225,-0.501588609188738,-0.08743199539762905,-0.12329424333404979,-0.1038153542371138,-0.09686637766920846,-0.14765551894310008,-0.12368292974297358,-0.1144006812320264,0.7207551012984469,-0.12020924120986018,-0.12617511933955033,-0.5592673985651657,-0.1263929835634263,-0.3333353442055308,-0.07708401552460359,-0.5990261415930282,-1.0879323305413842,-0.6576557659346043,-0.173395332623648,-0.4489051706745014,-0.48990864626712066,-0.7041629346891075,-0.8815256596001763,-0.4126499852133758,-0.6839566086493565,-0.7101832616086428,-0.20628861453215996,-0.04906351882694515,-0.03990149647806267,-0.08473066162053912,-0.9056235067278068,-0.9033134560943957,-0.2453069748493441,-0.33922927635497346,-0.33922927635497346,-0.4957041521712281,-0.11537741319835548,-0.07665270876523411,0.9508102841446314,-0.5693878274965258,-0.03760887072223007,-0.8858579841825628,-0.49940423258078515,-0.49238410700959867,-0.38221886769595814
