LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective_N,Defective_Y
0.781590550562048,-0.006869544366600597,-0.6037167927496665,1.0882707439725339,0.5177869585547794,-0.0350946858962859,-0.02176698298605952,-0.29483578342200856,-0.09326284796643779,0.8996117260967832,-0.1353344454337122,-0.6193492261175193,-0.12753823004501894,0.6216488711379093,1.574336227184961,-0.10818177779402302,-1.1406916956210273,-0.08072012842243644,0.2681634131726225,-0.06514139314743461,-0.055022242732045694,-0.03621120935898972,-0.7594121807499927,-0.06514150294633898,-0.05256647774683087,1.444415089144246,0.019405148275374463,-0.038846461185559206,-0.15907848368718808,-0.5605987677371599,-0.02878970336899412,-0.04197051727987608,0.07325362096224661,0.8998030989450794,0.20023566964508516,1.351691794509353,-0.019201635383816827,1,0
-0.5993354303817718,-0.25077611413018824,-0.9208889809405888,-0.46825992170929753,0.13352748957045735,-0.2528192061169073,-0.26017078647066394,0.037804211073594544,-0.2731090203206965,0.8996117260967832,-0.5245339053325321,-1.2523137523189125,-0.3320793714208602,0.1931587372399712,2.0386188440190804,-0.29845685893310214,-1.1406916956210273,-0.3320393527060943,-0.6741143254057773,-0.10866797084773468,-0.2500332025754459,-0.3261701125532791,0.971931846912459,-0.10866777748998216,-0.25156482937959307,1.9678328765007538,-0.23239418537014714,-0.2553973861174807,-0.35234134542559936,-0.23602889737218766,-0.3514324055164354,-0.3034088644532087,-0.5133199833228063,-1.1282302539734748,-0.3560510445623699,0.8801574439781432,-0.33159077901479417,0,1
-0.6979730004491875,-0.006869544366600597,0.664971960014023,-0.46825992170929753,-0.5389265811521062,0.00845021814783838,-0.02176698298605952,0.5700282022665597,-0.0033397617893084286,0.06835783327820967,0.059265284515697736,-0.12704348351643588,-0.01597033474910554,0.8358939380868785,2.0386188440190804,-0.19274848052250265,-0.32924852773209307,-0.22167482461971472,0.028278429820067078,-0.08950812927888696,-0.1525277226537458,-0.17873338211550485,-0.5862777779837476,-0.08950823842789603,-0.1532791572456158,1.9678328765007538,0.019405148275374463,0.004463723800825094,-0.014131337383379653,0.8025946877957232,-0.19284531463040494,-0.16604295322654242,-0.197472657938547,0.5877979677268403,-0.40662256403577496,-0.8337182270366025,-0.22746106447113504,1,0
-0.007510009977277649,-0.41338049397258003,-0.6037167927496665,-0.46825992170929753,-0.4428617139060257,-0.38345391824928016,-0.4191066554604002,-0.9601157724132148,-0.3630321064978259,-0.48581142860084015,-0.32993417538312214,1.3850384401868927,-0.42505261750078804,-0.44957646360693604,-0.6924553726522088,-0.29845685893310214,-0.32924852773209307,-0.13962119721636296,-0.45089628878739463,-0.10168573619492821,-0.18502954929431253,-0.23033623776872586,0.10625983308123294,-0.10168554302340176,-0.18783150763120252,0.09848363594179696,-0.4002604078004949,-0.3853279410766336,-0.42481491857750353,-0.8202546640291377,-0.2256564368826871,-0.23251032962654222,-0.197472657938547,-0.34821742592787697,-0.3560510445623699,-0.49073740718456665,-0.33159077901479417,1,0
-0.6979730004491875,-0.3320783040513841,-0.2865446045587441,-0.20883814409565893,-0.4428617139060257,-0.33990901420515585,-0.33963872096553205,-0.8935877735140942,-0.3630321064978259,2.2850348807944068,-0.32993417538312214,0.22460347548433848,-0.3506740206368458,-0.021086329708997886,2.0386188440190804,-0.19274848052250265,-0.32924852773209307,-0.15809525952647432,-0.5104210985522967,-0.10359265351019194,-0.20128046261459587,-0.25490902617502154,0.27939423584747825,-0.10359271582266352,-0.2006545577037462,1.9678328765007538,-0.316327296585321,-0.3420177560902493,-0.35234134542559936,-0.49568479366416546,-0.2529990387595889,-0.2546661217598755,-0.197472657938547,-0.19221486031875742,-0.37290821772017163,-0.34418638221030845,-0.2066351215624032,1,0
0.5843154104272166,-0.08817173428779648,1.2993163363958675,-0.46825992170929753,0.805981560293021,-0.0350946858962859,-0.10123491748092765,-0.4944197801193705,-0.0033397617893084286,-0.48581142860084015,-0.5245339053325321,-1.5336313195195317,0.0026243144668800255,-0.44957646360693604,-0.6924553726522088,0.018668276298696405,-1.1406916956210273,-0.00766360928699609,0.15625677081460645,-0.0659522052742592,-0.038771329411762374,-0.006723863271434869,-0.5862777779837476,-0.0659522918210964,-0.03650651495001811,-1.1352868628271149,-0.0645279629397994,-0.038846461185559206,0.03418437805122316,-0.6904267158831487,-0.02332118299361376,0.006772225413457121,0.07325362096224661,0.5877979677268403,0.21709284280288685,0.8405629565289578,-0.019201635383816827,1,0
-0.20478515011210904,-0.3320783040513841,0.030627583632178258,-0.20883814409565893,-0.4428617139060257,-0.2963641101610316,-0.33963872096553205,-0.3613637823211291,-0.2731090203206965,-0.48581142860084015,-0.32993417538312214,0.22460347548433848,-0.3320793714208602,-0.44957646360693604,-0.6924553726522088,-0.34074021029734197,0.4821946401568412,-0.22131494028899826,-0.4360150863461691,-0.10325574240583596,-0.2094059192747376,-0.2598235838562807,0.10625983308123294,-0.10325568857508514,-0.2063157690792461,-0.5370951058482484,-0.316327296585321,-0.298707571103865,-0.3281834877082979,-0.430770819591171,-0.26940459988572996,-0.2502349633332088,-0.2877147509054782,-0.19221486031875742,-0.40662256403577496,-0.09890624567444477,-0.35241672192352597,1,0
1.1761408308317107,-0.006869544366600597,3.2023494655414018,-0.46825992170929753,1.2863058965234235,-0.20927430207278302,0.13716888600367674,-0.7605317757158528,-0.18318593414356715,-0.48581142860084015,1.0322639342627473,1.3850384401868927,0.11419220976279343,-0.44957646360693604,-0.6924553726522088,0.547210168351694,-1.1406916956210273,0.15800314428614545,0.024111693136523917,-0.06330056644045144,0.009981410549087674,0.030135319338008698,-0.5862777779837476,-0.06330039752315336,0.008577313822144434,-1.3596087716941896,-0.23239418537014714,-0.2120872011310964,0.10665795120312738,-0.6904267158831487,-0.012384142242853039,0.06437728496012363,0.3891009463465058,1.3678107957724381,0.823951076483747,0.5047811343949558,0.5014469373344786,1,0
-0.20478515011210904,-0.3320783040513841,-0.6037167927496665,-0.20883814409565893,-0.2507319794138647,-0.2963641101610316,-0.33963872096553205,1.434892187955128,-0.2731090203206965,-0.48581142860084015,-0.32993417538312214,0.22460347548433848,-0.3692686698528313,-0.44957646360693604,-0.6924553726522088,-0.4887319400721813,0.4821946401568412,-0.3757053181663575,-0.43303884585792396,-0.10697226471366138,-0.24190774591530426,-0.32371283371264953,0.10625983308123294,-0.10697218755334402,-0.24517497405193558,-0.5370951058482484,-0.316327296585321,-0.298707571103865,-0.37649920314290075,-0.10620094922619887,-0.31862128326415323,-0.325564656586542,-0.44563841359760786,-0.5042199915369965,-0.4909084298247833,1.451449334316392,-0.4981983222846487,1,0
2.4584292417081146,0.11508374051519323,1.9336607127777123,2.6448014096543657,1.6705653655077455,-0.12218449398453446,0.21663682049854488,-0.4278917812202498,-0.18318593414356715,1.370655598693975,0.8376642043133374,0.6817445221853448,0.0770029113308223,0.4074038041889403,0.5092172826831585,0.10323497902717603,-1.1406916956210273,0.05399657270908989,-0.13898628561930765,-0.08127616652285778,-0.07127315605232906,-0.07552767080906286,-0.4131433752175025,-0.08127615973921665,-0.07159789933738687,0.09848363594179696,-0.0645279629397994,-0.1254668311583278,0.03418437805122316,-0.6904267158831487,-0.11081750899969953,-0.04640167570654274,0.1860562371709106,1.0558056645541989,0.9588084617461603,1.8129418625862286,0.3140134511558923,1,0
-0.6979730004491875,-0.3320783040513841,-0.6037167927496665,-0.46825992170929753,-0.5389265811521062,-0.33990901420515585,-0.33963872096553205,0.9691961956612836,-0.3630321064978259,2.2850348807944068,-0.32993417538312214,0.22460347548433848,-0.3692686698528313,-0.021086329708997886,2.0386188440190804,-0.4464485887079415,-0.32924852773209307,-0.3575911401869626,-0.634827950960942,-0.10860775754135044,-0.2500332025754459,-0.33845650675642697,0.7987974441462137,-0.10860756418520388,-0.2532686102193967,1.9678328765007538,-0.316327296585321,-0.3420177560902493,-0.37649920314290075,0.8025946877957232,-0.345963885141055,-0.3299958150132086,-0.46819893683934066,-0.6602225571461161,-0.608908641929395,-0.8337182270366025,-0.47737237937591687,1,0
-0.7966105705166032,-0.41338049397258003,-0.6037167927496665,-0.46825992170929753,-0.5389265811521062,-0.38345391824928016,-0.4191066554604002,1.434892187955128,-0.3630321064978259,-0.48581142860084015,-0.32993417538312214,1.3850384401868927,-0.40645796828480246,-0.44957646360693604,-0.6924553726522088,-0.5098736157543012,-1.1406916956210273,-0.4203309751751979,-0.7901877044473363,-0.11003817202461043,-0.27440957255587095,-0.3704011316846114,1.8376038607436846,-0.11003804832163769,-0.2704553978641558,0.09848363594179696,-0.4002604078004949,-0.3853279410766336,-0.40065706086020214,1.2569925063066842,-0.36783796664257645,-0.3698762408532085,-0.535880506564539,-1.2842328195825943,-0.6763373345606016,-0.8337182270366025,-0.5398502081021124,1,0
-0.5993354303817718,-0.3320783040513841,0.030627583632178258,-0.20883814409565893,-0.4428617139060257,-0.2963641101610316,-0.33963872096553205,-0.560947779018491,-0.2731090203206965,-0.48581142860084015,-0.1353344454337122,1.3850384401868927,-0.2577007745569179,-0.44957646360693604,-0.6924553726522088,-0.29845685893310214,-1.1406916956210273,-0.11814809881694782,-0.40625268146371807,-0.09985071709851451,-0.17690409263417084,-0.2082207282030597,0.10625983308123294,-0.09985070981946387,-0.17564229653562863,-0.5370951058482484,-0.316327296585321,-0.298707571103865,-0.2315520568390923,-0.30094287144518217,-0.18737679425502457,-0.22364801277320892,-0.17491213469681421,-0.5042199915369965,-0.4403369103513783,-0.1909505736407332,-0.3107648361060623,1,0
0.4856778403598008,-0.08817173428779648,-0.6037167927496665,0.5694271887452568,0.22959235681653786,-0.0350946858962859,-0.10123491748092765,-0.560947779018491,-0.0033397617893084286,-0.48581142860084015,-0.32993417538312214,-0.9709961851182933,-0.10894358082903338,-0.44957646360693604,-0.6924553726522088,-0.04475675074766331,-0.32924852773209307,0.1491259974618062,0.22709129443483997,-0.045593556731661856,0.05873415050993772,0.1579138190507464,-0.7594121807499927,-0.04559350443884304,0.056532378985708884,-1.1352868628271149,-0.0645279629397994,-0.038846461185559206,-0.11076276825258528,-0.5605987677371599,0.20088815239698102,0.12198234450679014,0.0958141442039794,-0.34821742592787697,0.11594980385607682,0.7901699725027216,0.001624307524914992,1,0
-0.6979730004491875,0.8874545447665542,0.9821441482049453,-0.46825992170929753,-0.5389265811521062,0.6616237788097026,0.8523802964574899,2.69892416703842,0.356352582919209,1.9802417867609297,0.4484647444145176,-0.9709961851182933,0.5418691417304615,2.121364339780693,1.2466073211844064,-0.04475675074766331,-1.1406916956210273,-0.07232282737238586,0.9580559583478372,-0.005974687879134117,0.06685960717007941,0.14808470368822813,-0.932546583516238,-0.005974822486539765,0.06972652281827335,0.920997301787738,0.942669371642287,0.6541164985965896,0.44486795924534706,2.8149278840585503,0.18448259127083994,0.11755118608012348,0.140935190687445,1.0558056645541989,-0.28862235193116326,-0.8337182270366025,-0.08167946411001228,1,0
4.825730923326091,4.708657471062761,6.691243535641548,1.3476925215861726,0.22959235681653786,5.016114183222131,4.5873732177162925,0.43697220446831836,5.122276150307065,-0.4303945024129352,7.259455292643866,0.08394469188402874,4.595502670815315,6.620510745709044,0.7277032200168616,3.189919628616682,0.4821946401568412,1.2843211379850776,1.8039035051070957,0.7240071615004765,1.708201852518698,2.0082447860448136,-1.105680986282483,0.7240069609625402,1.7102589006036768,0.17325760556415531,4.887525598755459,4.985134997235019,4.575861628903888,0.3481968692847622,1.994562835521739,2.005224675840118,2.7128348402449847,2.7718338862545138,3.487384435416411,-0.43623071017659687,3.2504714012870792,1,0
-0.20478515011210904,-0.16947392420899238,-0.9208889809405888,-0.46825992170929753,-0.5389265811521062,-0.12218449398453446,-0.1807028519757958,-0.4278917812202498,-0.09326284796643779,-0.48581142860084015,-0.5245339053325321,-1.4281372318192995,-0.2205114761249468,0.4074038041889403,2.0386188440190804,-0.10818177779402302,0.4821946401568412,-0.25502410593277286,-0.09077118970973706,-0.09557980028572766,-0.17690409263417084,-0.21559256472494842,-0.4131433752175025,-0.09557974665970509,-0.17970536690081992,1.9678328765007538,-0.14846107415497325,-0.1254668311583278,-0.2315520568390923,-0.23602889737218766,-0.23659347763344782,-0.197061062213209,-0.2877147509054782,0.2757928365086012,-0.25490800561555993,-0.8337182270366025,-0.14415729283620776,1,0
-0.3034227201795247,-0.12882282924839442,0.664971960014023,-0.20883814409565893,-0.1546671121677842,-0.2528192061169073,-0.10123491748092765,-0.4944197801193705,-0.2731090203206965,0.8996117260967832,0.2538650144651077,0.7872386098855766,-0.10894358082903338,-0.44957646360693604,-0.6924553726522088,-0.002473399383423499,-0.32924852773209307,-0.059247030023021285,0.4401901133931895,-0.05022531200435092,-0.014394959431337328,0.02767804049737913,-0.7594121807499927,-0.0502253292793216,-0.011117742594726126,-1.1352868628271149,-0.23239418537014714,-0.2553973861174807,-0.11076276825258528,-0.36585684551817665,0.03136402076018984,0.02449685912012374,0.0958141442039794,0.8998030989450794,-0.10319344719534489,-0.0546838311208089,-0.019201635383816827,1,0
-0.3034227201795247,-0.3320783040513841,0.030627583632178258,-0.20883814409565893,-0.4428617139060257,-0.2963641101610316,-0.33963872096553205,-0.560947779018491,-0.2731090203206965,-0.48581142860084015,-0.1353344454337122,1.3850384401868927,-0.2762954237729035,-0.44957646360693604,-0.6924553726522088,-0.29845685893310214,-1.1406916956210273,-0.2942514979808665,-0.5133973390405417,-0.10624301466967441,-0.2337822892551626,-0.2966827664657243,0.27939423584747825,-0.10624293752880717,-0.23147700949408734,-0.5370951058482484,-0.316327296585321,-0.298707571103865,-0.2557099145563937,-0.430770819591171,-0.3022157221380121,-0.2901153891732087,-0.40051736711414226,-0.6602225571461161,-0.3897653908779733,-0.1909505736407332,-0.3107648361060623,1,0
